Number of cores: 152
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 864.931702
Train Epoch: 30 	 Validation Loss: 6697.414062
Train Epoch: 40 	 Training Loss: 6277.388184
Train Epoch: 40 	 Validation Loss: 6567.301758
Train Epoch: 50 	 Training Loss: 6156.393555
Train Epoch: 50 	 Validation Loss: 6440.850098
Train Epoch: 60 	 Training Loss: 6038.830566
Train Epoch: 60 	 Validation Loss: 6317.988281
Train Epoch: 70 	 Training Loss: 5924.605957
Train Epoch: 70 	 Validation Loss: 6198.609375
Train Epoch: 80 	 Training Loss: 5813.600586
Train Epoch: 80 	 Validation Loss: 6082.596680
Train Epoch: 90 	 Training Loss: 5705.703125
Train Epoch: 90 	 Validation Loss: 5969.826172
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 11.384723
Train Epoch: 0 	 Validation Loss: 13.503114
Train Epoch: 10 	 Training Loss: 11.085448
Train Epoch: 10 	 Validation Loss: 13.150322
Train Epoch: 20 	 Training Loss: 10.797337
Train Epoch: 20 	 Validation Loss: 12.810491
Train Epoch: 30 	 Training Loss: 10.521125
Train Epoch: 30 	 Validation Loss: 12.484452
Train Epoch: 40 	 Training Loss: 10.257000
Train Epoch: 40 	 Validation Loss: 12.172398
Train Epoch: 50 	 Training Loss: 10.004741
Train Epoch: 50 	 Validation Loss: 11.874050
Train Epoch: 60 	 Training Loss: 9.763881
Train Epoch: 60 	 Validation Loss: 11.588887
Train Epoch: 70 	 Training Loss: 9.533861
Train Epoch: 70 	 Validation Loss: 11.316247
Train Epoch: 80 	 Training Loss: 9.314084
Train Epoch: 80 	 Validation Loss: 11.055461
Train Epoch: 90 	 Training Loss: 9.103974
Train Epoch: 90 	 Validation Loss: 10.805866
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 28717.414062
Train Epoch: 0 	 Validation Loss: 24475.904297
Train Epoch: 10 	 Training Loss: 28148.875000
Train Epoch: 10 	 Validation Loss: 23992.175781
Train Epoch: 20 	 Training Loss: 27593.519531
Train Epoch: 20 	 Validation Loss: 23519.775391
Train Epoch: 30 	 Training Loss: 27052.425781
Train Epoch: 30 	 Validation Loss: 23059.595703
Train Epoch: 40 	 Training Loss: 26526.101562
Train Epoch: 40 	 Validation Loss: 22612.011719
Train Epoch: 50 	 Training Loss: 26014.564453
Train Epoch: 50 	 Validation Loss: 22177.011719
Train Epoch: 60 	 Training Loss: 25517.548828
Train Epoch: 60 	 Validation Loss: 21754.351562
Train Epoch: 70 	 Training Loss: 25034.628906
Train Epoch: 70 	 Validation Loss: 21343.664062
Train Epoch: 80 	 Training Loss: 24565.343750
Train Epoch: 80 	 Validation Loss: 20944.542969
Train Epoch: 90 	 Training Loss: 24109.191406
Train Epoch: 90 	 Validation Loss: 20556.574219
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 26.178160
Train Epoch: 0 	 Validation Loss: 29.926813
Train Epoch: 10 	 Training Loss: 25.431665
Train Epoch: 10 	 Validation Loss: 29.076536
Train Epoch: 20 	 Training Loss: 24.711466
Train Epoch: 20 	 Validation Loss: 28.256140
Train Epoch: 30 	 Training Loss: 24.019337
Train Epoch: 30 	 Validation Loss: 27.467556
Train Epoch: 40 	 Training Loss: 23.355829
Train Epoch: 40 	 Validation Loss: 26.711309
Train Epoch: 50 	 Training Loss: 22.720509
Train Epoch: 50 	 Validation Loss: 25.986858
Train Epoch: 60 	 Training Loss: 22.112381
Train Epoch: 60 	 Validation Loss: 25.293060
Train Epoch: 70 	 Training Loss: 21.530199
Train Epoch: 70 	 Validation Loss: 24.628492
Train Epoch: 80 	 Training Loss: 20.972633
Train Epoch: 80 	 Validation Loss: 23.991682
Train Epoch: 90 	 Training Loss: 20.438387
Train Epoch: 90 	 Validation Loss: 23.381159
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 17051.458984
Train Epoch: 0 	 Validation Loss: 13757.433594
Train Epoch: 10 	 Training Loss: 16713.939453
Train Epoch: 10 	 Validation Loss: 13485.248047
Train Epoch: 20 	 Training Loss: 16384.242188
Train Epoch: 20 	 Validation Loss: 13219.450195
Train Epoch: 30 	 Training Loss: 16063.013672
Train Epoch: 30 	 Validation Loss: 12960.533203
Train Epoch: 40 	 Training Loss: 15750.551758
Train Epoch: 40 	 Validation Loss: 12708.707031
Train Epoch: 50 	 Training Loss: 15446.862305
Train Epoch: 50 	 Validation Loss: 12463.964844
Train Epoch: 60 	 Training Loss: 15151.797852
Train Epoch: 60 	 Validation Loss: 12226.171875
Train Epoch: 70 	 Training Loss: 14865.103516
Train Epoch: 70 	 Validation Loss: 11995.122070
Train Epoch: 80 	 Training Loss: 14586.492188
Train Epoch: 80 	 Validation Loss: 11770.580078
Train Epoch: 90 	 Training Loss: 14315.685547
Train Epoch: 90 	 Validation Loss: 11552.319336
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 7.555844
Train Epoch: 0 	 Validation Loss: 7.908144
Train Epoch: 10 	 Training Loss: 7.375902
Train Epoch: 10 	 Validation Loss: 7.707411
Train Epoch: 20 	 Training Loss: 7.202665
Train Epoch: 20 	 Validation Loss: 7.514287
Train Epoch: 30 	 Training Loss: 7.036579
Train Epoch: 30 	 Validation Loss: 7.329242
Train Epoch: 40 	 Training Loss: 6.877759
Train Epoch: 40 	 Validation Loss: 7.152383
Train Epoch: 50 	 Training Loss: 6.726074
Train Epoch: 50 	 Validation Loss: 6.983547
Train Epoch: 60 	 Training Loss: 6.581254
Train Epoch: 60 	 Validation Loss: 6.822420
Train Epoch: 70 	 Training Loss: 6.442956
Train Epoch: 70 	 Validation Loss: 6.668617
Train Epoch: 80 	 Training Loss: 6.310830
Train Epoch: 80 	 Validation Loss: 6.521747
Train Epoch: 90 	 Training Loss: 6.184531
Train Epoch: 90 	 Validation Loss: 6.381418
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 9031.883789
Train Epoch: 0 	 Validation Loss: 11172.418945
Train Epoch: 10 	 Training Loss: 8853.098633
Train Epoch: 10 	 Validation Loss: 10951.508789
Train Epoch: 20 	 Training Loss: 8678.458008
Train Epoch: 20 	 Validation Loss: 10735.776367
Train Epoch: 30 	 Training Loss: 8508.305664
Train Epoch: 30 	 Validation Loss: 10525.626953
Train Epoch: 40 	 Training Loss: 8342.794922
Train Epoch: 40 	 Validation Loss: 10321.233398
Train Epoch: 50 	 Training Loss: 8181.938477
Train Epoch: 50 	 Validation Loss: 10122.590820
Train Epoch: 60 	 Training Loss: 8025.645996
Train Epoch: 60 	 Validation Loss: 9929.582031
Train Epoch: 70 	 Training Loss: 7873.789062
Train Epoch: 70 	 Validation Loss: 9742.044922
Train Epoch: 80 	 Training Loss: 7726.213379
Train Epoch: 80 	 Validation Loss: 9559.792969
Train Epoch: 90 	 Training Loss: 7582.770508
Train Epoch: 90 	 Validation Loss: 9382.631836
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 6.078237
Train Epoch: 0 	 Validation Loss: 5.259880
Train Epoch: 10 	 Training Loss: 5.951830
Train Epoch: 10 	 Validation Loss: 5.150006
Train Epoch: 20 	 Training Loss: 5.830011
Train Epoch: 20 	 Validation Loss: 5.044362
Train Epoch: 30 	 Training Loss: 5.713087
Train Epoch: 30 	 Validation Loss: 4.943185
Train Epoch: 40 	 Training Loss: 5.601141
Train Epoch: 40 	 Validation Loss: 4.846523
Train Epoch: 50 	 Training Loss: 5.494088
Train Epoch: 50 	 Validation Loss: 4.754273
Train Epoch: 60 	 Training Loss: 5.391743
Train Epoch: 60 	 Validation Loss: 4.666258
Train Epoch: 70 	 Training Loss: 5.293877
Train Epoch: 70 	 Validation Loss: 4.582260
Train Epoch: 80 	 Training Loss: 5.200252
Train Epoch: 80 	 Validation Loss: 4.502060
Train Epoch: 90 	 Training Loss: 5.110634
Train Epoch: 90 	 Validation Loss: 4.425440
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 62498.464844
Train Epoch: 0 	 Validation Loss: 59185.351562
Train Epoch: 10 	 Training Loss: 61261.609375
Train Epoch: 10 	 Validation Loss: 58014.500000
Train Epoch: 20 	 Training Loss: 60053.398438
Train Epoch: 20 	 Validation Loss: 56871.093750
Train Epoch: 30 	 Training Loss: 58876.222656
Train Epoch: 30 	 Validation Loss: 55757.285156
Train Epoch: 40 	 Training Loss: 57731.152344
Train Epoch: 40 	 Validation Loss: 54673.968750
Train Epoch: 50 	 Training Loss: 56618.269531
Train Epoch: 50 	 Validation Loss: 53621.160156
Train Epoch: 60 	 Training Loss: 55536.941406
Train Epoch: 60 	 Validation Loss: 52598.214844
Train Epoch: 70 	 Training Loss: 54486.253906
Train Epoch: 70 	 Validation Loss: 51604.250000
Train Epoch: 80 	 Training Loss: 53465.222656
Train Epoch: 80 	 Validation Loss: 50638.296875
Train Epoch: 90 	 Training Loss: 52472.773438
Train Epoch: 90 	 Validation Loss: 49699.351562
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 2.219017
Train Epoch: 0 	 Validation Loss: 2.254441
Train Epoch: 10 	 Training Loss: 2.211906
Train Epoch: 10 	 Validation Loss: 2.246631
Train Epoch: 20 	 Training Loss: 2.205405
Train Epoch: 20 	 Validation Loss: 2.239462
Train Epoch: 30 	 Training Loss: 2.199538
Train Epoch: 30 	 Validation Loss: 2.232965
Train Epoch: 40 	 Training Loss: 2.194294
Train Epoch: 40 	 Validation Loss: 2.227129
Train Epoch: 50 	 Training Loss: 2.189634
Train Epoch: 50 	 Validation Loss: 2.221916
Train Epoch: 60 	 Training Loss: 2.185507
Train Epoch: 60 	 Validation Loss: 2.217275
Train Epoch: 70 	 Training Loss: 2.181857
Train Epoch: 70 	 Validation Loss: 2.213148
Train Epoch: 80 	 Training Loss: 2.178631
Train Epoch: 80 	 Validation Loss: 2.209481
Train Epoch: 90 	 Training Loss: 2.175779
Train Epoch: 90 	 Validation Loss: 2.206223
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 21269.082031
Train Epoch: 0 	 Validation Loss: 22863.806641
Train Epoch: 10 	 Training Loss: 20848.169922
Train Epoch: 10 	 Validation Loss: 22411.789062
Train Epoch: 20 	 Training Loss: 20437.007812
Train Epoch: 20 	 Validation Loss: 21970.367188
Train Epoch: 30 	 Training Loss: 20036.402344
Train Epoch: 30 	 Validation Loss: 21540.357422
Train Epoch: 40 	 Training Loss: 19646.732422
Train Epoch: 40 	 Validation Loss: 21122.117188
Train Epoch: 50 	 Training Loss: 19268.001953
Train Epoch: 50 	 Validation Loss: 20715.638672
Train Epoch: 60 	 Training Loss: 18900.017578
Train Epoch: 60 	 Validation Loss: 20320.683594
Train Epoch: 70 	 Training Loss: 18542.470703
Train Epoch: 70 	 Validation Loss: 19936.919922
Train Epoch: 80 	 Training Loss: 18195.005859
Train Epoch: 80 	 Validation Loss: 19563.962891
Train Epoch: 90 	 Training Loss: 17857.265625
Train Epoch: 90 	 Validation Loss: 19201.425781
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 2.595871
Train Epoch: 0 	 Validation Loss: 2.527916
Train Epoch: 10 	 Training Loss: 2.577487
Train Epoch: 10 	 Validation Loss: 2.511637
Train Epoch: 20 	 Training Loss: 2.560072
Train Epoch: 20 	 Validation Loss: 2.496260
Train Epoch: 30 	 Training Loss: 2.543683
Train Epoch: 30 	 Validation Loss: 2.481829
Train Epoch: 40 	 Training Loss: 2.528325
Train Epoch: 40 	 Validation Loss: 2.468341
Train Epoch: 50 	 Training Loss: 2.513966
Train Epoch: 50 	 Validation Loss: 2.455759
Train Epoch: 60 	 Training Loss: 2.500553
Train Epoch: 60 	 Validation Loss: 2.444034
Train Epoch: 70 	 Training Loss: 2.488026
Train Epoch: 70 	 Validation Loss: 2.433105
Train Epoch: 80 	 Training Loss: 2.476319
Train Epoch: 80 	 Validation Loss: 2.422916
Train Epoch: 90 	 Training Loss: 2.465373
Train Epoch: 90 	 Validation Loss: 2.413408
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 6956.989258
Train Epoch: 0 	 Validation Loss: 6821.817871
Train Epoch: 10 	 Training Loss: 6819.344238
Train Epoch: 10 	 Validation Loss: 6686.879395
Train Epoch: 20 	 Training Loss: 6684.885742
Train Epoch: 20 	 Validation Loss: 6555.103516
Train Epoch: 30 	 Training Loss: 6553.882324
Train Epoch: 30 	 Validation Loss: 6426.739258
Train Epoch: 40 	 Training Loss: 6426.452148
Train Epoch: 40 	 Validation Loss: 6301.892090
Train Epoch: 50 	 Training Loss: 6302.603516
Train Epoch: 50 	 Validation Loss: 6180.559570
Train Epoch: 60 	 Training Loss: 6182.269043
Train Epoch: 60 	 Validation Loss: 6062.670410
Train Epoch: 70 	 Training Loss: 6065.348145
Train Epoch: 70 	 Validation Loss: 5948.122559
Train Epoch: 80 	 Training Loss: 5951.722168
Train Epoch: 80 	 Validation Loss: 5836.803711
Train Epoch: 90 	 Training Loss: 5841.278320
Train Epoch: 90 	 Validation Loss: 5728.598145
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 4.214166
Train Epoch: 0 	 Validation Loss: 3.935066
Train Epoch: 10 	 Training Loss: 4.138132
Train Epoch: 10 	 Validation Loss: 3.866495
Train Epoch: 20 	 Training Loss: 4.064970
Train Epoch: 20 	 Validation Loss: 3.800602
Train Epoch: 30 	 Training Loss: 3.994876
Train Epoch: 30 	 Validation Loss: 3.737547
Train Epoch: 40 	 Training Loss: 3.927907
Train Epoch: 40 	 Validation Loss: 3.677366
Train Epoch: 50 	 Training Loss: 3.864017
Train Epoch: 50 	 Validation Loss: 3.620004
Train Epoch: 60 	 Training Loss: 3.803090
Train Epoch: 60 	 Validation Loss: 3.565351
Train Epoch: 70 	 Training Loss: 3.744988
Train Epoch: 70 	 Validation Loss: 3.513276
Train Epoch: 80 	 Training Loss: 3.689565
Train Epoch: 80 	 Validation Loss: 3.463643
Train Epoch: 90 	 Training Loss: 3.636676
Train Epoch: 90 	 Validation Loss: 3.416319
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 25441.990234
Train Epoch: 0 	 Validation Loss: 21227.568359
Train Epoch: 10 	 Training Loss: 24938.150391
Train Epoch: 10 	 Validation Loss: 20808.726562
Train Epoch: 20 	 Training Loss: 24445.988281
Train Epoch: 20 	 Validation Loss: 20399.697266
Train Epoch: 30 	 Training Loss: 23966.482422
Train Epoch: 30 	 Validation Loss: 20001.228516
Train Epoch: 40 	 Training Loss: 23500.054688
Train Epoch: 40 	 Validation Loss: 19613.652344
Train Epoch: 50 	 Training Loss: 23046.753906
Train Epoch: 50 	 Validation Loss: 19236.960938
Train Epoch: 60 	 Training Loss: 22606.306641
Train Epoch: 60 	 Validation Loss: 18870.945312
Train Epoch: 70 	 Training Loss: 22178.367188
Train Epoch: 70 	 Validation Loss: 18515.281250
Train Epoch: 80 	 Training Loss: 21762.501953
Train Epoch: 80 	 Validation Loss: 18169.630859
Train Epoch: 90 	 Training Loss: 21358.283203
Train Epoch: 90 	 Validation Loss: 17833.626953
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 2.439003
Train Epoch: 0 	 Validation Loss: 2.411565
Train Epoch: 10 	 Training Loss: 2.429647
Train Epoch: 10 	 Validation Loss: 2.403005
Train Epoch: 20 	 Training Loss: 2.420957
Train Epoch: 20 	 Validation Loss: 2.395082
Train Epoch: 30 	 Training Loss: 2.412957
Train Epoch: 30 	 Validation Loss: 2.387809
Train Epoch: 40 	 Training Loss: 2.405625
Train Epoch: 40 	 Validation Loss: 2.381155
Train Epoch: 50 	 Training Loss: 2.398913
Train Epoch: 50 	 Validation Loss: 2.375066
Train Epoch: 60 	 Training Loss: 2.392753
Train Epoch: 60 	 Validation Loss: 2.369475
Train Epoch: 70 	 Training Loss: 2.387074
Train Epoch: 70 	 Validation Loss: 2.364311
Train Epoch: 80 	 Training Loss: 2.381805
Train Epoch: 80 	 Validation Loss: 2.359507
Train Epoch: 90 	 Training Loss: 2.376883
Train Epoch: 90 	 Validation Loss: 2.355000
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 8125.511719
Train Epoch: 0 	 Validation Loss: 9373.082031
Train Epoch: 10 	 Training Loss: 7964.756836
Train Epoch: 10 	 Validation Loss: 9187.711914
Train Epoch: 20 	 Training Loss: 7807.723633
Train Epoch: 20 	 Validation Loss: 9006.684570
Train Epoch: 30 	 Training Loss: 7654.723145
Train Epoch: 30 	 Validation Loss: 8830.343750
Train Epoch: 40 	 Training Loss: 7505.896973
Train Epoch: 40 	 Validation Loss: 8658.832031
Train Epoch: 50 	 Training Loss: 7361.252930
Train Epoch: 50 	 Validation Loss: 8492.144531
Train Epoch: 60 	 Training Loss: 7220.710449
Train Epoch: 60 	 Validation Loss: 8330.187500
Train Epoch: 70 	 Training Loss: 7084.153320
Train Epoch: 70 	 Validation Loss: 8172.819824
Train Epoch: 80 	 Training Loss: 6951.446289
Train Epoch: 80 	 Validation Loss: 8019.884766
Train Epoch: 90 	 Training Loss: 6822.457031
Train Epoch: 90 	 Validation Loss: 7871.227539
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 4.570058
Train Epoch: 0 	 Validation Loss: 5.414691
Train Epoch: 10 	 Training Loss: 4.480570
Train Epoch: 10 	 Validation Loss: 5.307001
Train Epoch: 20 	 Training Loss: 4.394404
Train Epoch: 20 	 Validation Loss: 5.203169
Train Epoch: 30 	 Training Loss: 4.311788
Train Epoch: 30 	 Validation Loss: 5.103468
Train Epoch: 40 	 Training Loss: 4.232788
Train Epoch: 40 	 Validation Loss: 5.007978
Train Epoch: 50 	 Training Loss: 4.157349
Train Epoch: 50 	 Validation Loss: 4.916636
Train Epoch: 60 	 Training Loss: 4.085346
Train Epoch: 60 	 Validation Loss: 4.829294
Train Epoch: 70 	 Training Loss: 4.016616
Train Epoch: 70 	 Validation Loss: 4.745772
Train Epoch: 80 	 Training Loss: 3.950994
Train Epoch: 80 	 Validation Loss: 4.665876
Train Epoch: 90 	 Training Loss: 3.888312
Train Epoch: 90 	 Validation Loss: 4.589418
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 57642.335938
Train Epoch: 0 	 Validation Loss: 48720.429688
Train Epoch: 10 	 Training Loss: 56501.582031
Train Epoch: 10 	 Validation Loss: 47757.414062
Train Epoch: 20 	 Training Loss: 55387.250000
Train Epoch: 20 	 Validation Loss: 46816.953125
Train Epoch: 30 	 Training Loss: 54301.531250
Train Epoch: 30 	 Validation Loss: 45900.816406
Train Epoch: 40 	 Training Loss: 53245.429688
Train Epoch: 40 	 Validation Loss: 45009.746094
Train Epoch: 50 	 Training Loss: 52219.003906
Train Epoch: 50 	 Validation Loss: 44143.753906
Train Epoch: 60 	 Training Loss: 51221.703125
Train Epoch: 60 	 Validation Loss: 43302.289062
Train Epoch: 70 	 Training Loss: 50252.652344
Train Epoch: 70 	 Validation Loss: 42484.656250
Train Epoch: 80 	 Training Loss: 49310.949219
Train Epoch: 80 	 Validation Loss: 41690.050781
Train Epoch: 90 	 Training Loss: 48395.605469
Train Epoch: 90 	 Validation Loss: 40917.648438
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 2.766703
Train Epoch: 0 	 Validation Loss: 2.613954
Train Epoch: 10 	 Training Loss: 2.735300
Train Epoch: 10 	 Validation Loss: 2.587300
Train Epoch: 20 	 Training Loss: 2.705351
Train Epoch: 20 	 Validation Loss: 2.561951
Train Epoch: 30 	 Training Loss: 2.676947
Train Epoch: 30 	 Validation Loss: 2.537973
Train Epoch: 40 	 Training Loss: 2.650106
Train Epoch: 40 	 Validation Loss: 2.515373
Train Epoch: 50 	 Training Loss: 2.624792
Train Epoch: 50 	 Validation Loss: 2.494110
Train Epoch: 60 	 Training Loss: 2.600938
Train Epoch: 60 	 Validation Loss: 2.474121
Train Epoch: 70 	 Training Loss: 2.578460
Train Epoch: 70 	 Validation Loss: 2.455333
Train Epoch: 80 	 Training Loss: 2.557278
Train Epoch: 80 	 Validation Loss: 2.437670
Train Epoch: 90 	 Training Loss: 2.537308
Train Epoch: 90 	 Validation Loss: 2.421060
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 2678.730957
Train Epoch: 0 	 Validation Loss: 2972.294434
Train Epoch: 10 	 Training Loss: 2625.745361
Train Epoch: 10 	 Validation Loss: 2913.540527
Train Epoch: 20 	 Training Loss: 2573.987305
Train Epoch: 20 	 Validation Loss: 2856.165527
Train Epoch: 30 	 Training Loss: 2523.559326
Train Epoch: 30 	 Validation Loss: 2800.275146
Train Epoch: 40 	 Training Loss: 2474.507568
Train Epoch: 40 	 Validation Loss: 2745.915771
Train Epoch: 50 	 Training Loss: 2426.834473
Train Epoch: 50 	 Validation Loss: 2693.085205
Train Epoch: 60 	 Training Loss: 2380.513916
Train Epoch: 60 	 Validation Loss: 2641.753662
Train Epoch: 70 	 Training Loss: 2335.508057
Train Epoch: 70 	 Validation Loss: 2591.877441
Train Epoch: 80 	 Training Loss: 2291.771973
Train Epoch: 80 	 Validation Loss: 2543.406982
Train Epoch: 90 	 Training Loss: 2249.259766
Train Epoch: 90 	 Validation Loss: 2496.291260
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 3.166505
Train Epoch: 0 	 Validation Loss: 3.027155
Train Epoch: 10 	 Training Loss: 3.118905
Train Epoch: 10 	 Validation Loss: 2.982640
Train Epoch: 20 	 Training Loss: 3.073339
Train Epoch: 20 	 Validation Loss: 2.940099
Train Epoch: 30 	 Training Loss: 3.029939
Train Epoch: 30 	 Validation Loss: 2.899643
Train Epoch: 40 	 Training Loss: 2.988736
Train Epoch: 40 	 Validation Loss: 2.861287
Train Epoch: 50 	 Training Loss: 2.949685
Train Epoch: 50 	 Validation Loss: 2.824979
Train Epoch: 60 	 Training Loss: 2.912695
Train Epoch: 60 	 Validation Loss: 2.790630
Train Epoch: 70 	 Training Loss: 2.877661
Train Epoch: 70 	 Validation Loss: 2.758133
Train Epoch: 80 	 Training Loss: 2.844470
Train Epoch: 80 	 Validation Loss: 2.727381
Train Epoch: 90 	 Training Loss: 2.813012
Train Epoch: 90 	 Validation Loss: 2.698268
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 2845.238037
Train Epoch: 0 	 Validation Loss: 2548.115723
Train Epoch: 10 	 Training Loss: 2788.969482
Train Epoch: 10 	 Validation Loss: 2497.737061
Train Epoch: 20 	 Training Loss: 2734.004395
Train Epoch: 20 	 Validation Loss: 2448.540527
Train Epoch: 30 	 Training Loss: 2680.450684
Train Epoch: 30 	 Validation Loss: 2400.617188
Train Epoch: 40 	 Training Loss: 2628.357910
Train Epoch: 40 	 Validation Loss: 2354.007568
Train Epoch: 50 	 Training Loss: 2577.730225
Train Epoch: 50 	 Validation Loss: 2308.709961
Train Epoch: 60 	 Training Loss: 2528.538330
Train Epoch: 60 	 Validation Loss: 2264.697998
Train Epoch: 70 	 Training Loss: 2480.741699
Train Epoch: 70 	 Validation Loss: 2221.933838
Train Epoch: 80 	 Training Loss: 2434.293457
Train Epoch: 80 	 Validation Loss: 2180.375488
Train Epoch: 90 	 Training Loss: 2389.145508
Train Epoch: 90 	 Validation Loss: 2139.979004
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 12.298366
Train Epoch: 0 	 Validation Loss: 13.153949
Train Epoch: 10 	 Training Loss: 11.974739
Train Epoch: 10 	 Validation Loss: 12.794256
Train Epoch: 20 	 Training Loss: 11.662738
Train Epoch: 20 	 Validation Loss: 12.447646
Train Epoch: 30 	 Training Loss: 11.363149
Train Epoch: 30 	 Validation Loss: 12.114943
Train Epoch: 40 	 Training Loss: 11.076200
Train Epoch: 40 	 Validation Loss: 11.796345
Train Epoch: 50 	 Training Loss: 10.801680
Train Epoch: 50 	 Validation Loss: 11.491594
Train Epoch: 60 	 Training Loss: 10.539141
Train Epoch: 60 	 Validation Loss: 11.200174
Train Epoch: 70 	 Training Loss: 10.288014
Train Epoch: 70 	 Validation Loss: 10.921446
Train Epoch: 80 	 Training Loss: 10.047709
Train Epoch: 80 	 Validation Loss: 10.654757
Train Epoch: 90 	 Training Loss: 9.817637
Train Epoch: 90 	 Validation Loss: 10.399451
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 1270.455322
Train Epoch: 0 	 Validation Loss: 1388.126953
Train Epoch: 10 	 Training Loss: 1245.322266
Train Epoch: 10 	 Validation Loss: 1360.731079
Train Epoch: 20 	 Training Loss: 1220.771973
Train Epoch: 20 	 Validation Loss: 1333.977905
Train Epoch: 30 	 Training Loss: 1196.853516
Train Epoch: 30 	 Validation Loss: 1307.917236
Train Epoch: 40 	 Training Loss: 1173.588867
Train Epoch: 40 	 Validation Loss: 1282.570312
Train Epoch: 50 	 Training Loss: 1150.978516
Train Epoch: 50 	 Validation Loss: 1257.936157
Train Epoch: 60 	 Training Loss: 1129.010620
Train Epoch: 60 	 Validation Loss: 1234.001465
Train Epoch: 70 	 Training Loss: 1107.667236
Train Epoch: 70 	 Validation Loss: 1210.745483
Train Epoch: 80 	 Training Loss: 1086.926758
Train Epoch: 80 	 Validation Loss: 1188.144897
Train Epoch: 90 	 Training Loss: 1066.767700
Train Epoch: 90 	 Validation Loss: 1166.176025
Using device: cpu
Beginning training ...
