Number of cores: 152
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 9.042459
Train Epoch: 70 	 Training Loss: 2.163291
Train Epoch: 70 	 Validation Loss: 2.314102
Train Epoch: 70 	 Training Loss: 2.146208
Train Epoch: 70 	 Validation Loss: 2.393610
Train Epoch: 80 	 Training Loss: 2.161083
Train Epoch: 80 	 Validation Loss: 2.305352
Train Epoch: 80 	 Training Loss: 2.145651
Train Epoch: 80 	 Validation Loss: 2.393614
Train Epoch: 90 	 Training Loss: 2.160053
Train Epoch: 90 	 Validation Loss: 2.300533
Train Epoch: 90 	 Training Loss: 2.145160
Train Epoch: 90 	 Validation Loss: 2.392966
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 9.820497
Train Epoch: 0 	 Validation Loss: 9.552642
Train Epoch: 0 	 Training Loss: 4.032277
Train Epoch: 0 	 Validation Loss: 4.069241
Train Epoch: 10 	 Training Loss: 5.848973
Train Epoch: 10 	 Validation Loss: 5.715366
Train Epoch: 10 	 Training Loss: 2.944401
Train Epoch: 10 	 Validation Loss: 2.984465
Train Epoch: 20 	 Training Loss: 2.531547
Train Epoch: 20 	 Validation Loss: 2.565578
Train Epoch: 20 	 Training Loss: 4.198438
Train Epoch: 20 	 Validation Loss: 4.108559
Train Epoch: 30 	 Training Loss: 2.347141
Train Epoch: 30 	 Validation Loss: 2.375754
Train Epoch: 30 	 Training Loss: 3.379757
Train Epoch: 30 	 Validation Loss: 3.309136
Train Epoch: 40 	 Training Loss: 2.258154
Train Epoch: 40 	 Validation Loss: 2.282769
Train Epoch: 40 	 Training Loss: 2.927357
Train Epoch: 40 	 Validation Loss: 2.867236
Train Epoch: 50 	 Training Loss: 2.214078
Train Epoch: 50 	 Validation Loss: 2.235820
Train Epoch: 50 	 Training Loss: 2.659278
Train Epoch: 50 	 Validation Loss: 2.605744
Train Epoch: 60 	 Training Loss: 2.192408
Train Epoch: 60 	 Validation Loss: 2.212095
Train Epoch: 60 	 Training Loss: 2.492917
Train Epoch: 60 	 Validation Loss: 2.443892
Train Epoch: 70 	 Training Loss: 2.182080
Train Epoch: 70 	 Validation Loss: 2.200310
Train Epoch: 70 	 Training Loss: 2.386507
Train Epoch: 70 	 Validation Loss: 2.340726
Train Epoch: 80 	 Training Loss: 2.177377
Train Epoch: 80 	 Validation Loss: 2.194598
Train Epoch: 80 	 Training Loss: 2.317148
Train Epoch: 80 	 Validation Loss: 2.273749
Train Epoch: 90 	 Training Loss: 2.175319
Train Epoch: 90 	 Validation Loss: 2.191874
Train Epoch: 90 	 Training Loss: 2.271463
Train Epoch: 90 	 Validation Loss: 2.229815
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 9.361571
Train Epoch: 0 	 Validation Loss: 10.464782
Train Epoch: 0 	 Training Loss: 4.075913
Train Epoch: 0 	 Validation Loss: 3.222577
Train Epoch: 10 	 Training Loss: 5.558041
Train Epoch: 10 	 Validation Loss: 6.308465
Train Epoch: 10 	 Training Loss: 2.951247
Train Epoch: 10 	 Validation Loss: 2.464097
Train Epoch: 20 	 Training Loss: 2.528524
Train Epoch: 20 	 Validation Loss: 2.201050
Train Epoch: 20 	 Training Loss: 3.991114
Train Epoch: 20 	 Validation Loss: 4.541147
Train Epoch: 30 	 Training Loss: 3.222655
Train Epoch: 30 	 Validation Loss: 3.648913
Train Epoch: 30 	 Training Loss: 2.340862
Train Epoch: 30 	 Validation Loss: 2.097389
Train Epoch: 40 	 Training Loss: 2.250608
Train Epoch: 40 	 Validation Loss: 2.056375
Train Epoch: 40 	 Training Loss: 2.802434
Train Epoch: 40 	 Validation Loss: 3.147065
Train Epoch: 50 	 Training Loss: 2.205882
Train Epoch: 50 	 Validation Loss: 2.042452
Train Epoch: 50 	 Training Loss: 2.555879
Train Epoch: 50 	 Validation Loss: 2.843872
Train Epoch: 60 	 Training Loss: 2.183785
Train Epoch: 60 	 Validation Loss: 2.040354
Train Epoch: 60 	 Training Loss: 2.404293
Train Epoch: 60 	 Validation Loss: 2.651466
Train Epoch: 70 	 Training Loss: 2.173146
Train Epoch: 70 	 Validation Loss: 2.042913
Train Epoch: 70 	 Training Loss: 2.308142
Train Epoch: 70 	 Validation Loss: 2.525064
Train Epoch: 80 	 Training Loss: 2.168216
Train Epoch: 80 	 Validation Loss: 2.046678
Train Epoch: 80 	 Training Loss: 2.245885
Train Epoch: 80 	 Validation Loss: 2.439948
Train Epoch: 90 	 Training Loss: 2.165998
Train Epoch: 90 	 Validation Loss: 2.050081
Train Epoch: 90 	 Training Loss: 2.205034
Train Epoch: 90 	 Validation Loss: 2.381607
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 4.087590
Train Epoch: 0 	 Validation Loss: 3.987576
Train Epoch: 0 	 Training Loss: 9.592881
Train Epoch: 0 	 Validation Loss: 10.271197
Train Epoch: 10 	 Training Loss: 2.957318
Train Epoch: 10 	 Validation Loss: 2.921162
Train Epoch: 10 	 Training Loss: 5.715114
Train Epoch: 10 	 Validation Loss: 6.218635
Train Epoch: 20 	 Training Loss: 2.532356
Train Epoch: 20 	 Validation Loss: 2.515770
Train Epoch: 20 	 Training Loss: 4.106591
Train Epoch: 20 	 Validation Loss: 4.490518
Train Epoch: 30 	 Training Loss: 2.344178
Train Epoch: 30 	 Validation Loss: 2.335308
Train Epoch: 30 	 Training Loss: 3.310671
Train Epoch: 30 	 Validation Loss: 3.615099
Train Epoch: 40 	 Training Loss: 2.254140
Train Epoch: 40 	 Validation Loss: 2.248808
Train Epoch: 40 	 Training Loss: 2.872065
Train Epoch: 40 	 Validation Loss: 3.121866
Train Epoch: 50 	 Training Loss: 2.209864
Train Epoch: 50 	 Training Loss: 2.612904
Train Epoch: 50 	 Validation Loss: 2.206292
Train Epoch: 50 	 Validation Loss: 2.823777
Train Epoch: 60 	 Training Loss: 2.452496
Train Epoch: 60 	 Validation Loss: 2.634775
Train Epoch: 60 	 Training Loss: 2.188220
Train Epoch: 60 	 Validation Loss: 2.185551
Train Epoch: 70 	 Training Loss: 2.350078
Train Epoch: 70 	 Validation Loss: 2.510861
Train Epoch: 70 	 Training Loss: 2.177952
Train Epoch: 70 	 Validation Loss: 2.175737
Train Epoch: 80 	 Training Loss: 2.283329
Train Epoch: 80 	 Validation Loss: 2.427680
Train Epoch: 80 	 Training Loss: 2.173295
Train Epoch: 80 	 Validation Loss: 2.171288
Train Epoch: 90 	 Training Loss: 2.239243
Train Epoch: 90 	 Validation Loss: 2.370904
Train Epoch: 90 	 Training Loss: 2.171269
Train Epoch: 90 	 Validation Loss: 2.169335
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 4.416672
Train Epoch: 0 	 Training Loss: 11.022705
Train Epoch: 0 	 Validation Loss: 9.118662
Train Epoch: 0 	 Validation Loss: 3.947762
Train Epoch: 10 	 Training Loss: 3.115382
Train Epoch: 10 	 Validation Loss: 2.851308
Train Epoch: 10 	 Training Loss: 6.486605
Train Epoch: 10 	 Validation Loss: 5.433501
Train Epoch: 20 	 Training Loss: 2.618299
Train Epoch: 20 	 Validation Loss: 2.441146
Train Epoch: 20 	 Training Loss: 4.582017
Train Epoch: 20 	 Validation Loss: 3.898264
Train Epoch: 30 	 Training Loss: 2.395358
Train Epoch: 30 	 Validation Loss: 2.263343
Train Epoch: 30 	 Training Loss: 3.629999
Train Epoch: 30 	 Validation Loss: 3.140989
Train Epoch: 40 	 Training Loss: 2.286718
Train Epoch: 40 	 Validation Loss: 2.181102
Train Epoch: 40 	 Training Loss: 3.099567
Train Epoch: 40 	 Validation Loss: 2.726750
Train Epoch: 50 	 Training Loss: 2.231785
Train Epoch: 50 	 Validation Loss: 2.142743
Train Epoch: 50 	 Training Loss: 2.782195
Train Epoch: 50 	 Validation Loss: 2.484669
Train Epoch: 60 	 Training Loss: 2.582882
Train Epoch: 60 	 Validation Loss: 2.337044
Train Epoch: 60 	 Training Loss: 2.203831
Train Epoch: 60 	 Validation Loss: 2.125626
Train Epoch: 70 	 Training Loss: 2.453455
Train Epoch: 70 	 Validation Loss: 2.244602
Train Epoch: 70 	 Training Loss: 2.189828
Train Epoch: 70 	 Validation Loss: 2.118846
Train Epoch: 80 	 Training Loss: 2.367436
Train Epoch: 80 	 Validation Loss: 2.185850
Train Epoch: 80 	 Training Loss: 2.183033
Train Epoch: 80 	 Validation Loss: 2.116876
Train Epoch: 90 	 Training Loss: 2.179866
Train Epoch: 90 	 Training Loss: 2.309328
Train Epoch: 90 	 Validation Loss: 2.116890
Train Epoch: 90 	 Validation Loss: 2.148275
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 8.859796
Train Epoch: 0 	 Training Loss: 3.897955
Train Epoch: 0 	 Validation Loss: 3.843476
Train Epoch: 0 	 Validation Loss: 8.388138
Train Epoch: 10 	 Training Loss: 2.931936
Train Epoch: 10 	 Training Loss: 5.321805
Train Epoch: 10 	 Validation Loss: 2.884775
Train Epoch: 10 	 Validation Loss: 5.153033
Train Epoch: 20 	 Training Loss: 3.877271
Train Epoch: 20 	 Validation Loss: 3.813831
Train Epoch: 20 	 Training Loss: 2.547415
Train Epoch: 20 	 Validation Loss: 2.507545
Train Epoch: 30 	 Training Loss: 3.170531
Train Epoch: 30 	 Validation Loss: 3.152525
Train Epoch: 30 	 Training Loss: 2.368628
Train Epoch: 30 	 Validation Loss: 2.335194
Train Epoch: 40 	 Training Loss: 2.785069
Train Epoch: 40 	 Validation Loss: 2.789387
Train Epoch: 40 	 Training Loss: 2.280090
Train Epoch: 40 	 Validation Loss: 2.251556
Train Epoch: 50 	 Training Loss: 2.559849
Train Epoch: 50 	 Validation Loss: 2.576100
Train Epoch: 50 	 Training Loss: 2.235548
Train Epoch: 50 	 Validation Loss: 2.210519
Train Epoch: 60 	 Training Loss: 2.422338
Train Epoch: 60 	 Validation Loss: 2.445352
Train Epoch: 60 	 Training Loss: 2.213458
Train Epoch: 60 	 Validation Loss: 2.190855
Train Epoch: 70 	 Training Loss: 2.336081
Train Epoch: 70 	 Validation Loss: 2.363106
Train Epoch: 70 	 Training Loss: 2.202899
Train Epoch: 70 	 Validation Loss: 2.181928
Train Epoch: 80 	 Training Loss: 2.281183
Train Epoch: 80 	 Validation Loss: 2.310695
Train Epoch: 80 	 Training Loss: 2.198116
Train Epoch: 80 	 Validation Loss: 2.178207
Train Epoch: 90 	 Training Loss: 2.246072
Train Epoch: 90 	 Validation Loss: 2.277212
Train Epoch: 90 	 Training Loss: 2.196075
Train Epoch: 90 	 Validation Loss: 2.176821
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 8.430130
Train Epoch: 0 	 Training Loss: 3.921473
Train Epoch: 0 	 Validation Loss: 8.697954
Train Epoch: 0 	 Validation Loss: 4.104659
Train Epoch: 10 	 Training Loss: 5.156779
Train Epoch: 10 	 Validation Loss: 5.393086
Train Epoch: 10 	 Training Loss: 2.961632
Train Epoch: 10 	 Validation Loss: 3.083813
Train Epoch: 20 	 Training Loss: 3.802118
Train Epoch: 20 	 Validation Loss: 3.994655
Train Epoch: 20 	 Training Loss: 2.570872
Train Epoch: 20 	 Validation Loss: 2.660420
Train Epoch: 30 	 Training Loss: 3.134737
Train Epoch: 30 	 Validation Loss: 3.292665
Train Epoch: 30 	 Training Loss: 2.387444
Train Epoch: 30 	 Validation Loss: 2.458188
Train Epoch: 40 	 Training Loss: 2.769132
Train Epoch: 40 	 Validation Loss: 2.901376
Train Epoch: 40 	 Training Loss: 2.296313
Train Epoch: 40 	 Validation Loss: 2.355340
Train Epoch: 50 	 Training Loss: 2.554992
Train Epoch: 50 	 Validation Loss: 2.668126
Train Epoch: 50 	 Training Loss: 2.250415
Train Epoch: 50 	 Validation Loss: 2.301759
Train Epoch: 60 	 Training Loss: 2.227632
Train Epoch: 60 	 Validation Loss: 2.273807
Train Epoch: 60 	 Training Loss: 2.424172
Train Epoch: 60 	 Validation Loss: 2.522880
Train Epoch: 70 	 Training Loss: 2.216723
Train Epoch: 70 	 Validation Loss: 2.259412
Train Epoch: 70 	 Training Loss: 2.342229
Train Epoch: 70 	 Validation Loss: 2.429890
Train Epoch: 80 	 Training Loss: 2.211761
Train Epoch: 80 	 Validation Loss: 2.252148
Train Epoch: 80 	 Training Loss: 2.290271
Train Epoch: 80 	 Validation Loss: 2.369378
Train Epoch: 90 	 Training Loss: 2.209619
Train Epoch: 90 	 Validation Loss: 2.248564
Train Epoch: 90 	 Training Loss: 2.257252
Train Epoch: 90 	 Validation Loss: 2.329694
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 9.853992
Train Epoch: 0 	 Training Loss: 4.113872
Train Epoch: 0 	 Validation Loss: 9.266437
Train Epoch: 0 	 Validation Loss: 3.757509
Train Epoch: 10 	 Training Loss: 5.857338
Train Epoch: 10 	 Validation Loss: 5.585280
Train Epoch: 10 	 Training Loss: 2.967305
Train Epoch: 10 	 Validation Loss: 2.824447
Train Epoch: 20 	 Training Loss: 4.199148
Train Epoch: 20 	 Validation Loss: 4.043324
Train Epoch: 20 	 Training Loss: 2.534840
Train Epoch: 20 	 Validation Loss: 2.469723
Train Epoch: 30 	 Training Loss: 2.342686
Train Epoch: 30 	 Validation Loss: 2.311861
Train Epoch: 30 	 Training Loss: 3.376345
Train Epoch: 30 	 Validation Loss: 3.274965
Train Epoch: 40 	 Training Loss: 2.250242
Train Epoch: 40 	 Training Loss: 2.921519
Train Epoch: 40 	 Validation Loss: 2.236442
Train Epoch: 40 	 Validation Loss: 2.849718
Train Epoch: 50 	 Training Loss: 2.651891
Train Epoch: 50 	 Validation Loss: 2.597843
Train Epoch: 50 	 Training Loss: 2.204394
Train Epoch: 50 	 Validation Loss: 2.199748
Train Epoch: 60 	 Training Loss: 2.484426
Train Epoch: 60 	 Validation Loss: 2.441811
Train Epoch: 60 	 Training Loss: 2.181714
Train Epoch: 60 	 Validation Loss: 2.182281
Train Epoch: 70 	 Training Loss: 2.377127
Train Epoch: 70 	 Validation Loss: 2.342254
Train Epoch: 70 	 Training Loss: 2.170794
Train Epoch: 70 	 Validation Loss: 2.174459
Train Epoch: 80 	 Training Loss: 2.306960
Train Epoch: 80 	 Validation Loss: 2.277526
Train Epoch: 80 	 Training Loss: 2.165766
Train Epoch: 80 	 Validation Loss: 2.171327
Train Epoch: 90 	 Training Loss: 2.260482
Train Epoch: 90 	 Validation Loss: 2.234968
Train Epoch: 90 	 Training Loss: 2.163569
Train Epoch: 90 	 Validation Loss: 2.170303
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 3.988777
Train Epoch: 0 	 Validation Loss: 3.732738
Train Epoch: 0 	 Training Loss: 9.333346
Train Epoch: 0 	 Validation Loss: 9.897001
Train Epoch: 10 	 Training Loss: 2.950539
Train Epoch: 10 	 Validation Loss: 2.817916
Train Epoch: 10 	 Training Loss: 5.553435
Train Epoch: 10 	 Validation Loss: 5.900452
Train Epoch: 20 	 Training Loss: 4.007066
Train Epoch: 20 	 Validation Loss: 4.233834
Train Epoch: 20 	 Training Loss: 2.548343
Train Epoch: 20 	 Validation Loss: 2.464211
Train Epoch: 30 	 Training Loss: 2.364942
Train Epoch: 30 	 Validation Loss: 2.304748
Train Epoch: 30 	 Training Loss: 3.249607
Train Epoch: 30 	 Validation Loss: 3.405112
Train Epoch: 40 	 Training Loss: 2.275093
Train Epoch: 40 	 Validation Loss: 2.228354
Train Epoch: 40 	 Training Loss: 2.835523
Train Epoch: 40 	 Validation Loss: 2.946030
Train Epoch: 50 	 Training Loss: 2.230120
Train Epoch: 50 	 Validation Loss: 2.191533
Train Epoch: 50 	 Training Loss: 2.592689
Train Epoch: 50 	 Validation Loss: 2.673227
Train Epoch: 60 	 Training Loss: 2.207859
Train Epoch: 60 	 Validation Loss: 2.174428
Train Epoch: 60 	 Training Loss: 2.443652
Train Epoch: 60 	 Validation Loss: 2.503347
Train Epoch: 70 	 Training Loss: 2.197228
Train Epoch: 70 	 Validation Loss: 2.167127
Train Epoch: 70 	 Training Loss: 2.349518
Train Epoch: 70 	 Validation Loss: 2.394196
Train Epoch: 80 	 Training Loss: 2.192427
Train Epoch: 80 	 Validation Loss: 2.164489
Train Epoch: 80 	 Training Loss: 2.289081
Train Epoch: 80 	 Validation Loss: 2.322614
Train Epoch: 90 	 Training Loss: 2.190402
Train Epoch: 90 	 Validation Loss: 2.163859
Train Epoch: 90 	 Training Loss: 2.250016
Train Epoch: 90 	 Validation Loss: 2.275063
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 11.493190
Train Epoch: 0 	 Validation Loss: 9.953172
Train Epoch: 0 	 Training Loss: 4.449431
Train Epoch: 0 	 Validation Loss: 4.176574
Train Epoch: 10 	 Training Loss: 3.100755
Train Epoch: 10 	 Validation Loss: 2.965927
Train Epoch: 10 	 Training Loss: 6.718978
Train Epoch: 10 	 Validation Loss: 5.931362
Train Epoch: 20 	 Training Loss: 4.711657
Train Epoch: 20 	 Validation Loss: 4.237663
Train Epoch: 20 	 Training Loss: 2.596537
Train Epoch: 20 	 Validation Loss: 2.514508
Train Epoch: 30 	 Training Loss: 3.707614
Train Epoch: 30 	 Validation Loss: 3.392675
Train Epoch: 30 	 Training Loss: 2.373937
Train Epoch: 30 	 Validation Loss: 2.317263
Train Epoch: 40 	 Training Loss: 2.266711
Train Epoch: 40 	 Validation Loss: 2.224042
Train Epoch: 40 	 Training Loss: 3.147424
Train Epoch: 40 	 Validation Loss: 2.924250
Train Epoch: 50 	 Training Loss: 2.212957
Train Epoch: 50 	 Validation Loss: 2.178727
Train Epoch: 50 	 Training Loss: 2.811489
Train Epoch: 50 	 Validation Loss: 2.646113
Train Epoch: 60 	 Training Loss: 2.185772
Train Epoch: 60 	 Training Loss: 2.599814
Train Epoch: 60 	 Validation Loss: 2.156919
Train Epoch: 60 	 Validation Loss: 2.473222
Train Epoch: 70 	 Training Loss: 2.461718
Train Epoch: 70 	 Validation Loss: 2.362430
Train Epoch: 70 	 Training Loss: 2.172205
Train Epoch: 70 	 Validation Loss: 2.146903
Train Epoch: 80 	 Training Loss: 2.369355
Train Epoch: 80 	 Validation Loss: 2.290031
Train Epoch: 80 	 Training Loss: 2.165617
Train Epoch: 80 	 Validation Loss: 2.142715
Train Epoch: 90 	 Training Loss: 2.306436
Train Epoch: 90 	 Validation Loss: 2.242172
Train Epoch: 90 	 Training Loss: 2.162511
Train Epoch: 90 	 Validation Loss: 2.141261
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 8.778190
Train Epoch: 0 	 Validation Loss: 7.984242
Train Epoch: 0 	 Training Loss: 3.853293
Train Epoch: 0 	 Validation Loss: 3.251187
Train Epoch: 10 	 Training Loss: 2.866740
Train Epoch: 10 	 Training Loss: 5.258493
Train Epoch: 10 	 Validation Loss: 4.823226
Train Epoch: 10 	 Validation Loss: 2.527720
Train Epoch: 20 	 Training Loss: 2.492123
Train Epoch: 20 	 Validation Loss: 2.265392
Train Epoch: 20 	 Training Loss: 3.830495
Train Epoch: 20 	 Validation Loss: 3.541754
Train Epoch: 30 	 Training Loss: 2.324833
Train Epoch: 30 	 Validation Loss: 2.156321
Train Epoch: 30 	 Training Loss: 3.133721
Train Epoch: 30 	 Validation Loss: 2.921133
Train Epoch: 40 	 Training Loss: 2.245016
Train Epoch: 40 	 Validation Loss: 2.110173
Train Epoch: 40 	 Training Loss: 2.754611
Train Epoch: 40 	 Validation Loss: 2.587458
Train Epoch: 50 	 Training Loss: 2.206395
Train Epoch: 50 	 Validation Loss: 2.092297
Train Epoch: 50 	 Training Loss: 2.533615
Train Epoch: 50 	 Validation Loss: 2.396066
Train Epoch: 60 	 Training Loss: 2.188064
Train Epoch: 60 	 Validation Loss: 2.087187
Train Epoch: 60 	 Training Loss: 2.398981
Train Epoch: 60 	 Validation Loss: 2.281886
Train Epoch: 70 	 Training Loss: 2.179727
Train Epoch: 70 	 Validation Loss: 2.087371
Train Epoch: 70 	 Training Loss: 2.314696
Train Epoch: 70 	 Validation Loss: 2.212304
Train Epoch: 80 	 Training Loss: 2.176133
Train Epoch: 80 	 Validation Loss: 2.089229
Train Epoch: 80 	 Training Loss: 2.261135
Train Epoch: 80 	 Validation Loss: 2.169592
Train Epoch: 90 	 Training Loss: 2.174635
Train Epoch: 90 	 Validation Loss: 2.091133
Train Epoch: 90 	 Training Loss: 2.226907
Train Epoch: 90 	 Validation Loss: 2.143496
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 3.799490
Train Epoch: 0 	 Validation Loss: 3.784237
Train Epoch: 0 	 Training Loss: 8.579932
Train Epoch: 0 	 Validation Loss: 8.649217
Train Epoch: 10 	 Training Loss: 2.847827
Train Epoch: 10 	 Validation Loss: 2.846380
Train Epoch: 10 	 Training Loss: 5.201097
Train Epoch: 10 	 Validation Loss: 5.284203
Train Epoch: 20 	 Training Loss: 3.806415
Train Epoch: 20 	 Validation Loss: 3.874705
Train Epoch: 20 	 Training Loss: 2.481270
Train Epoch: 20 	 Validation Loss: 2.481991
Train Epoch: 30 	 Training Loss: 2.316508
Train Epoch: 30 	 Validation Loss: 2.317572
Train Epoch: 30 	 Training Loss: 3.121933
Train Epoch: 30 	 Validation Loss: 3.175083
Train Epoch: 40 	 Training Loss: 2.237493
Train Epoch: 40 	 Validation Loss: 2.238517
Train Epoch: 40 	 Training Loss: 2.748125
Train Epoch: 40 	 Validation Loss: 2.789470
Train Epoch: 50 	 Training Loss: 2.199054
Train Epoch: 50 	 Validation Loss: 2.199908
Train Epoch: 50 	 Training Loss: 2.529643
Train Epoch: 50 	 Validation Loss: 2.562150
Train Epoch: 60 	 Training Loss: 2.180700
Train Epoch: 60 	 Validation Loss: 2.181328
Train Epoch: 60 	 Training Loss: 2.396273
Train Epoch: 60 	 Validation Loss: 2.422144
Train Epoch: 70 	 Training Loss: 2.172308
Train Epoch: 70 	 Validation Loss: 2.172683
Train Epoch: 70 	 Training Loss: 2.312645
Train Epoch: 70 	 Validation Loss: 2.333462
Train Epoch: 80 	 Training Loss: 2.168694
Train Epoch: 80 	 Validation Loss: 2.168814
Train Epoch: 80 	 Training Loss: 2.259430
Train Epoch: 80 	 Validation Loss: 2.276330
Train Epoch: 90 	 Training Loss: 2.167228
Train Epoch: 90 	 Validation Loss: 2.167097
Train Epoch: 90 	 Training Loss: 2.225381
Train Epoch: 90 	 Validation Loss: 2.239191
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 9.015764
Train Epoch: 0 	 Validation Loss: 8.537038
Train Epoch: 0 	 Training Loss: 3.738859
Train Epoch: 0 	 Validation Loss: 4.101204
Train Epoch: 10 	 Training Loss: 5.413183
Train Epoch: 10 	 Validation Loss: 5.151654
Train Epoch: 10 	 Training Loss: 2.813434
Train Epoch: 10 	 Validation Loss: 3.012530
Train Epoch: 20 	 Training Loss: 2.457760
Train Epoch: 20 	 Training Loss: 3.927155
Train Epoch: 20 	 Validation Loss: 2.587111
Train Epoch: 20 	 Validation Loss: 3.752423
Train Epoch: 30 	 Training Loss: 2.298807
Train Epoch: 30 	 Validation Loss: 2.393212
Train Epoch: 30 	 Training Loss: 3.197396
Train Epoch: 30 	 Validation Loss: 3.066545
Train Epoch: 40 	 Training Loss: 2.223103
Train Epoch: 40 	 Training Loss: 2.798168
Train Epoch: 40 	 Validation Loss: 2.297943
Train Epoch: 40 	 Validation Loss: 2.693263
Train Epoch: 50 	 Training Loss: 2.564153
Train Epoch: 50 	 Validation Loss: 2.476180
Train Epoch: 50 	 Training Loss: 2.186594
Train Epoch: 50 	 Validation Loss: 2.249625
Train Epoch: 60 	 Training Loss: 2.420709
Train Epoch: 60 	 Validation Loss: 2.344512
Train Epoch: 60 	 Training Loss: 2.169329
Train Epoch: 60 	 Validation Loss: 2.224912
Train Epoch: 70 	 Training Loss: 2.330270
Train Epoch: 70 	 Validation Loss: 2.262610
