Number of cores: 152
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 4.835050
Train Epoch: 70 	 Training Loss: 1.780272
Train Epoch: 70 	 Validation Loss: 1.800686
Train Epoch: 80 	 Training Loss: 1.800443
Train Epoch: 80 	 Validation Loss: 1.663567
Train Epoch: 80 	 Training Loss: 1.777358
Train Epoch: 80 	 Validation Loss: 1.795768
Train Epoch: 90 	 Training Loss: 1.798189
Train Epoch: 90 	 Validation Loss: 1.661268
Train Epoch: 90 	 Training Loss: 1.775501
Train Epoch: 90 	 Validation Loss: 1.792272
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 63.683240
Train Epoch: 0 	 Validation Loss: 61.196807
Train Epoch: 0 	 Training Loss: 175.787914
Train Epoch: 0 	 Validation Loss: 149.559435
Train Epoch: 10 	 Training Loss: 110.213883
Train Epoch: 10 	 Validation Loss: 94.323125
Train Epoch: 10 	 Training Loss: 40.535677
Train Epoch: 10 	 Validation Loss: 39.217569
Train Epoch: 20 	 Training Loss: 75.815050
Train Epoch: 20 	 Validation Loss: 65.146277
Train Epoch: 20 	 Training Loss: 28.363886
Train Epoch: 20 	 Validation Loss: 27.575980
Train Epoch: 30 	 Training Loss: 55.440339
Train Epoch: 30 	 Validation Loss: 47.795984
Train Epoch: 30 	 Training Loss: 21.185572
Train Epoch: 30 	 Validation Loss: 20.671870
Train Epoch: 40 	 Training Loss: 42.344202
Train Epoch: 40 	 Validation Loss: 36.615116
Train Epoch: 40 	 Training Loss: 16.596871
Train Epoch: 40 	 Validation Loss: 16.240907
Train Epoch: 50 	 Training Loss: 33.414689
Train Epoch: 50 	 Validation Loss: 28.978746
Train Epoch: 50 	 Training Loss: 13.488111
Train Epoch: 50 	 Validation Loss: 13.230206
Train Epoch: 60 	 Training Loss: 27.050173
Train Epoch: 60 	 Validation Loss: 23.530238
Train Epoch: 60 	 Training Loss: 11.288688
Train Epoch: 60 	 Validation Loss: 11.095442
Train Epoch: 70 	 Training Loss: 22.355749
Train Epoch: 70 	 Validation Loss: 19.509157
Train Epoch: 70 	 Training Loss: 9.680053
Train Epoch: 70 	 Validation Loss: 9.531432
Train Epoch: 80 	 Training Loss: 18.798244
Train Epoch: 80 	 Validation Loss: 16.461345
Train Epoch: 80 	 Training Loss: 8.472688
Train Epoch: 80 	 Validation Loss: 8.356011
Train Epoch: 90 	 Training Loss: 16.043213
Train Epoch: 90 	 Validation Loss: 14.101352
Train Epoch: 90 	 Training Loss: 7.547897
Train Epoch: 90 	 Validation Loss: 7.454776
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 2.789305
Train Epoch: 0 	 Validation Loss: 2.664229
Train Epoch: 0 	 Training Loss: 1.985560
Train Epoch: 0 	 Validation Loss: 1.811285
Train Epoch: 10 	 Training Loss: 1.864680
Train Epoch: 10 	 Validation Loss: 1.745609
Train Epoch: 10 	 Training Loss: 2.156210
Train Epoch: 10 	 Validation Loss: 2.111981
Train Epoch: 20 	 Training Loss: 1.836603
Train Epoch: 20 	 Validation Loss: 1.733220
Train Epoch: 20 	 Training Loss: 1.933077
Train Epoch: 20 	 Validation Loss: 1.913910
Train Epoch: 30 	 Training Loss: 1.822580
Train Epoch: 30 	 Validation Loss: 1.723336
Train Epoch: 30 	 Training Loss: 1.843232
Train Epoch: 30 	 Validation Loss: 1.834092
Train Epoch: 40 	 Training Loss: 1.812116
Train Epoch: 40 	 Validation Loss: 1.713788
Train Epoch: 40 	 Training Loss: 1.805709
Train Epoch: 40 	 Validation Loss: 1.801248
Train Epoch: 50 	 Training Loss: 1.804074
Train Epoch: 50 	 Validation Loss: 1.706002
Train Epoch: 50 	 Training Loss: 1.790021
Train Epoch: 50 	 Validation Loss: 1.788027
Train Epoch: 60 	 Training Loss: 1.798122
Train Epoch: 60 	 Validation Loss: 1.700294
Train Epoch: 60 	 Training Loss: 1.783399
Train Epoch: 60 	 Validation Loss: 1.782883
Train Epoch: 70 	 Training Loss: 1.793893
Train Epoch: 70 	 Validation Loss: 1.696388
Train Epoch: 70 	 Training Loss: 1.780395
Train Epoch: 70 	 Validation Loss: 1.780894
Train Epoch: 80 	 Training Loss: 1.790998
Train Epoch: 80 	 Validation Loss: 1.693863
Train Epoch: 80 	 Training Loss: 1.778792
Train Epoch: 80 	 Validation Loss: 1.780082
Train Epoch: 90 	 Training Loss: 1.789078
Train Epoch: 90 	 Validation Loss: 1.692322
Train Epoch: 90 	 Training Loss: 1.777775
Train Epoch: 90 	 Validation Loss: 1.779731
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 67.279465
Train Epoch: 0 	 Validation Loss: 83.652188
Train Epoch: 0 	 Training Loss: 184.845374
Train Epoch: 0 	 Validation Loss: 221.285522
Train Epoch: 10 	 Training Loss: 42.890456
Train Epoch: 10 	 Validation Loss: 53.472981
Train Epoch: 10 	 Training Loss: 115.411095
Train Epoch: 10 	 Validation Loss: 138.829936
Train Epoch: 20 	 Training Loss: 30.032232
Train Epoch: 20 	 Validation Loss: 37.432730
Train Epoch: 20 	 Training Loss: 79.236468
Train Epoch: 20 	 Validation Loss: 95.515512
Train Epoch: 30 	 Training Loss: 22.424911
Train Epoch: 30 	 Validation Loss: 27.880909
Train Epoch: 30 	 Training Loss: 57.862019
Train Epoch: 30 	 Validation Loss: 69.799376
Train Epoch: 40 	 Training Loss: 44.143277
Train Epoch: 40 	 Validation Loss: 53.236024
Train Epoch: 40 	 Training Loss: 17.549374
Train Epoch: 40 	 Validation Loss: 21.726645
Train Epoch: 50 	 Training Loss: 34.798132
Train Epoch: 50 	 Validation Loss: 41.921987
Train Epoch: 50 	 Training Loss: 14.239087
Train Epoch: 50 	 Validation Loss: 17.528680
Train Epoch: 60 	 Training Loss: 28.141666
Train Epoch: 60 	 Validation Loss: 33.844551
Train Epoch: 60 	 Training Loss: 11.892403
Train Epoch: 60 	 Validation Loss: 14.539776
Train Epoch: 70 	 Training Loss: 23.234013
Train Epoch: 70 	 Validation Loss: 27.877198
Train Epoch: 70 	 Training Loss: 10.172868
Train Epoch: 70 	 Validation Loss: 12.340310
Train Epoch: 80 	 Training Loss: 19.515956
Train Epoch: 80 	 Validation Loss: 23.347881
Train Epoch: 90 	 Training Loss: 16.637022
Train Epoch: 90 	 Validation Loss: 19.834503
Train Epoch: 80 	 Training Loss: 8.879925
Train Epoch: 80 	 Validation Loss: 10.679308
Train Epoch: 90 	 Training Loss: 7.887733
Train Epoch: 90 	 Validation Loss: 9.398839
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 2.583550
Train Epoch: 0 	 Validation Loss: 2.581504
Train Epoch: 0 	 Training Loss: 1.970206
Train Epoch: 0 	 Validation Loss: 2.124165
Train Epoch: 10 	 Training Loss: 1.826219
Train Epoch: 10 	 Validation Loss: 1.945332
Train Epoch: 10 	 Training Loss: 2.051904
Train Epoch: 10 	 Validation Loss: 2.106466
Train Epoch: 20 	 Training Loss: 1.786847
Train Epoch: 20 	 Validation Loss: 1.893599
Train Epoch: 20 	 Training Loss: 1.858481
Train Epoch: 20 	 Validation Loss: 1.925766
Train Epoch: 30 	 Training Loss: 1.781441
Train Epoch: 30 	 Validation Loss: 1.851944
Train Epoch: 30 	 Training Loss: 1.765599
Train Epoch: 30 	 Validation Loss: 1.867589
Train Epoch: 40 	 Training Loss: 1.749492
Train Epoch: 40 	 Validation Loss: 1.821527
Train Epoch: 40 	 Training Loss: 1.751478
Train Epoch: 40 	 Validation Loss: 1.849877
Train Epoch: 50 	 Training Loss: 1.735595
Train Epoch: 50 	 Validation Loss: 1.809570
Train Epoch: 50 	 Training Loss: 1.741791
Train Epoch: 50 	 Validation Loss: 1.836222
Train Epoch: 60 	 Training Loss: 1.728855
Train Epoch: 60 	 Validation Loss: 1.805641
Train Epoch: 60 	 Training Loss: 1.735087
Train Epoch: 60 	 Validation Loss: 1.825347
Train Epoch: 70 	 Training Loss: 1.724951
Train Epoch: 70 	 Validation Loss: 1.805315
Train Epoch: 70 	 Training Loss: 1.730514
Train Epoch: 70 	 Validation Loss: 1.816760
Train Epoch: 80 	 Training Loss: 1.722300
Train Epoch: 80 	 Validation Loss: 1.806680
Train Epoch: 80 	 Training Loss: 1.727489
Train Epoch: 80 	 Validation Loss: 1.810101
Train Epoch: 90 	 Training Loss: 1.725558
Train Epoch: 90 	 Validation Loss: 1.805021
Train Epoch: 90 	 Training Loss: 1.720372
Train Epoch: 90 	 Validation Loss: 1.808824
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 1.926206
Train Epoch: 0 	 Validation Loss: 1.864674
Train Epoch: 0 	 Training Loss: 2.554363
Train Epoch: 0 	 Validation Loss: 2.628950
Train Epoch: 10 	 Training Loss: 2.040023
Train Epoch: 10 	 Validation Loss: 2.088850
Train Epoch: 10 	 Training Loss: 1.816717
Train Epoch: 10 	 Validation Loss: 1.772166
Train Epoch: 20 	 Training Loss: 1.858767
Train Epoch: 20 	 Validation Loss: 1.894269
Train Epoch: 20 	 Training Loss: 1.791859
Train Epoch: 20 	 Validation Loss: 1.746514
Train Epoch: 30 	 Training Loss: 1.788173
Train Epoch: 30 	 Validation Loss: 1.816117
Train Epoch: 30 	 Training Loss: 1.779000
Train Epoch: 30 	 Validation Loss: 1.728772
Train Epoch: 40 	 Training Loss: 1.760333
Train Epoch: 40 	 Validation Loss: 1.783587
Train Epoch: 40 	 Training Loss: 1.770406
Train Epoch: 40 	 Validation Loss: 1.714898
Train Epoch: 50 	 Training Loss: 1.749535
Train Epoch: 50 	 Validation Loss: 1.769715
Train Epoch: 50 	 Training Loss: 1.764563
Train Epoch: 50 	 Validation Loss: 1.704430
Train Epoch: 60 	 Training Loss: 1.745334
Train Epoch: 60 	 Validation Loss: 1.763432
Train Epoch: 70 	 Training Loss: 1.743549
Train Epoch: 70 	 Validation Loss: 1.760197
Train Epoch: 60 	 Training Loss: 1.760673
Train Epoch: 60 	 Validation Loss: 1.696766
Train Epoch: 80 	 Training Loss: 1.742629
Train Epoch: 80 	 Validation Loss: 1.758234
Train Epoch: 70 	 Training Loss: 1.758165
Train Epoch: 70 	 Validation Loss: 1.691278
Train Epoch: 80 	 Training Loss: 1.756601
Train Epoch: 80 	 Validation Loss: 1.687406
Train Epoch: 90 	 Training Loss: 1.742062
Train Epoch: 90 	 Validation Loss: 1.756885
Train Epoch: 90 	 Training Loss: 1.755654
Train Epoch: 90 	 Validation Loss: 1.684699
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 2.608281
Train Epoch: 0 	 Validation Loss: 2.650312
Train Epoch: 0 	 Training Loss: 2.037702
Train Epoch: 0 	 Validation Loss: 1.999666
Train Epoch: 10 	 Training Loss: 1.855997
Train Epoch: 10 	 Validation Loss: 1.841525
Train Epoch: 10 	 Training Loss: 2.080126
Train Epoch: 10 	 Validation Loss: 2.134798
Train Epoch: 20 	 Training Loss: 1.810153
Train Epoch: 20 	 Validation Loss: 1.800809
Train Epoch: 20 	 Training Loss: 1.884825
Train Epoch: 20 	 Validation Loss: 1.938149
Train Epoch: 30 	 Training Loss: 1.806871
Train Epoch: 30 	 Validation Loss: 1.857275
Train Epoch: 30 	 Training Loss: 1.789016
Train Epoch: 30 	 Validation Loss: 1.781115
Train Epoch: 40 	 Training Loss: 1.776924
Train Epoch: 40 	 Validation Loss: 1.769299
Train Epoch: 40 	 Training Loss: 1.775169
Train Epoch: 40 	 Validation Loss: 1.823376
Train Epoch: 50 	 Training Loss: 1.769563
Train Epoch: 50 	 Validation Loss: 1.761631
Train Epoch: 50 	 Training Loss: 1.762245
Train Epoch: 50 	 Validation Loss: 1.809336
Train Epoch: 60 	 Training Loss: 1.764763
Train Epoch: 60 	 Validation Loss: 1.756295
Train Epoch: 60 	 Training Loss: 1.756798
Train Epoch: 60 	 Validation Loss: 1.803742
Train Epoch: 70 	 Training Loss: 1.761558
Train Epoch: 70 	 Validation Loss: 1.752544
Train Epoch: 70 	 Training Loss: 1.754220
Train Epoch: 70 	 Validation Loss: 1.801744
Train Epoch: 80 	 Training Loss: 1.759450
Train Epoch: 80 	 Validation Loss: 1.749991
Train Epoch: 80 	 Training Loss: 1.752755
Train Epoch: 80 	 Validation Loss: 1.801310
Train Epoch: 90 	 Training Loss: 1.758099
Train Epoch: 90 	 Validation Loss: 1.748333
Train Epoch: 90 	 Training Loss: 1.751797
Train Epoch: 90 	 Validation Loss: 1.801579
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 2.006074
Train Epoch: 0 	 Validation Loss: 1.949461
Train Epoch: 0 	 Training Loss: 189.827474
Train Epoch: 0 	 Validation Loss: 192.855774
Train Epoch: 10 	 Training Loss: 119.408036
Train Epoch: 10 	 Validation Loss: 122.058060
Train Epoch: 10 	 Training Loss: 1.836859
Train Epoch: 10 	 Validation Loss: 1.833954
Train Epoch: 20 	 Training Loss: 1.791030
Train Epoch: 20 	 Validation Loss: 1.810831
Train Epoch: 20 	 Training Loss: 82.239977
Train Epoch: 20 	 Validation Loss: 84.394465
Train Epoch: 30 	 Training Loss: 1.767378
Train Epoch: 30 	 Validation Loss: 1.804643
Train Epoch: 30 	 Training Loss: 60.164954
Train Epoch: 30 	 Validation Loss: 61.902255
Train Epoch: 40 	 Training Loss: 1.752744
Train Epoch: 40 	 Validation Loss: 1.804565
Train Epoch: 40 	 Training Loss: 45.948489
Train Epoch: 40 	 Validation Loss: 47.359483
Train Epoch: 50 	 Training Loss: 1.743264
Train Epoch: 50 	 Validation Loss: 1.806343
Train Epoch: 50 	 Training Loss: 36.240498
Train Epoch: 50 	 Validation Loss: 37.398555
Train Epoch: 60 	 Training Loss: 1.736718
Train Epoch: 60 	 Validation Loss: 1.808212
Train Epoch: 60 	 Training Loss: 29.312469
Train Epoch: 60 	 Validation Loss: 30.272931
Train Epoch: 70 	 Training Loss: 1.732046
Train Epoch: 70 	 Validation Loss: 1.809920
Train Epoch: 70 	 Training Loss: 24.196714
Train Epoch: 70 	 Validation Loss: 25.000906
Train Epoch: 80 	 Training Loss: 1.728734
Train Epoch: 80 	 Validation Loss: 1.811567
Train Epoch: 80 	 Training Loss: 20.315968
Train Epoch: 80 	 Validation Loss: 20.994982
Train Epoch: 90 	 Training Loss: 1.726442
Train Epoch: 90 	 Validation Loss: 1.813190
Train Epoch: 90 	 Training Loss: 17.307653
Train Epoch: 90 	 Validation Loss: 17.885166
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 4.435524
Train Epoch: 0 	 Validation Loss: 4.022677
Train Epoch: 0 	 Training Loss: 2.507550
Train Epoch: 0 	 Validation Loss: 2.372210
Train Epoch: 10 	 Training Loss: 2.990312
Train Epoch: 10 	 Validation Loss: 2.786138
Train Epoch: 10 	 Training Loss: 2.017368
Train Epoch: 10 	 Validation Loss: 1.946040
Train Epoch: 20 	 Training Loss: 2.386036
Train Epoch: 20 	 Validation Loss: 2.263700
Train Epoch: 20 	 Training Loss: 1.840439
Train Epoch: 20 	 Validation Loss: 1.792641
Train Epoch: 30 	 Training Loss: 2.085402
Train Epoch: 30 	 Validation Loss: 2.002969
Train Epoch: 30 	 Training Loss: 1.772053
Train Epoch: 40 	 Training Loss: 1.923917
Train Epoch: 30 	 Validation Loss: 1.734672
Train Epoch: 40 	 Validation Loss: 1.863623
Train Epoch: 40 	 Training Loss: 1.745304
Train Epoch: 40 	 Validation Loss: 1.712848
Train Epoch: 50 	 Training Loss: 1.834188
Train Epoch: 50 	 Validation Loss: 1.787252
Train Epoch: 50 	 Training Loss: 1.734871
Train Epoch: 50 	 Validation Loss: 1.704644
Train Epoch: 60 	 Training Loss: 1.783894
Train Epoch: 60 	 Validation Loss: 1.745483
Train Epoch: 60 	 Training Loss: 1.730662
Train Epoch: 60 	 Validation Loss: 1.701213
Train Epoch: 70 	 Training Loss: 1.755982
Train Epoch: 70 	 Validation Loss: 1.723218
Train Epoch: 70 	 Training Loss: 1.728742
Train Epoch: 80 	 Training Loss: 1.740888
Train Epoch: 70 	 Validation Loss: 1.699268
Train Epoch: 80 	 Validation Loss: 1.711948
Train Epoch: 80 	 Training Loss: 1.727694
Train Epoch: 80 	 Validation Loss: 1.697771
Train Epoch: 90 	 Training Loss: 1.733052
Train Epoch: 90 	 Validation Loss: 1.706727
Train Epoch: 90 	 Training Loss: 1.727046
Train Epoch: 90 	 Validation Loss: 1.696489
Using device: cpu
Beginning training ...
Using device: cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 1.841211
Train Epoch: 0 	 Validation Loss: 1.813751
Train Epoch: 0 	 Training Loss: 79.154249
Train Epoch: 0 	 Validation Loss: 77.114242
Train Epoch: 10 	 Training Loss: 1.786155
Train Epoch: 10 	 Validation Loss: 1.754605
Train Epoch: 10 	 Training Loss: 50.051550
Train Epoch: 10 	 Validation Loss: 49.024053
Train Epoch: 20 	 Training Loss: 34.796064
Train Epoch: 20 	 Validation Loss: 34.210349
Train Epoch: 20 	 Training Loss: 1.772900
Train Epoch: 20 	 Validation Loss: 1.736803
Train Epoch: 30 	 Training Loss: 25.812447
Train Epoch: 30 	 Validation Loss: 25.444933
Train Epoch: 30 	 Training Loss: 1.766885
Train Epoch: 30 	 Validation Loss: 1.727449
Train Epoch: 40 	 Training Loss: 20.072120
Train Epoch: 40 	 Validation Loss: 19.825200
Train Epoch: 40 	 Training Loss: 1.763388
Train Epoch: 40 	 Validation Loss: 1.721409
Train Epoch: 50 	 Training Loss: 1.761298
Train Epoch: 50 	 Validation Loss: 1.717369
Train Epoch: 50 	 Training Loss: 16.181854
Train Epoch: 50 	 Validation Loss: 16.007349
Train Epoch: 60 	 Training Loss: 13.426845
Train Epoch: 60 	 Validation Loss: 13.298685
Train Epoch: 60 	 Training Loss: 1.760045
Train Epoch: 60 	 Validation Loss: 1.714635
Train Epoch: 70 	 Training Loss: 11.408855
Train Epoch: 70 	 Validation Loss: 11.311864
Train Epoch: 70 	 Training Loss: 1.759292
Train Epoch: 70 	 Validation Loss: 1.712762
Train Epoch: 80 	 Training Loss: 9.891174
Train Epoch: 80 	 Validation Loss: 9.816007
Train Epoch: 80 	 Training Loss: 1.758836
Train Epoch: 80 	 Validation Loss: 1.711459
Train Epoch: 90 	 Training Loss: 8.725682
Train Epoch: 90 	 Validation Loss: 8.666324
Train Epoch: 90 	 Training Loss: 1.758556
Train Epoch: 90 	 Validation Loss: 1.710537
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 2.399431
Train Epoch: 0 	 Validation Loss: 2.471963
Train Epoch: 0 	 Training Loss: 2.836004
Train Epoch: 0 	 Validation Loss: 2.681633
Train Epoch: 10 	 Training Loss: 2.005264
Train Epoch: 10 	 Validation Loss: 2.062972
Train Epoch: 10 	 Training Loss: 2.209085
Train Epoch: 10 	 Validation Loss: 2.115748
Train Epoch: 20 	 Training Loss: 1.878302
Train Epoch: 20 	 Validation Loss: 1.927553
Train Epoch: 20 	 Training Loss: 1.971961
Train Epoch: 20 	 Validation Loss: 1.903689
Train Epoch: 30 	 Training Loss: 1.832376
Train Epoch: 30 	 Validation Loss: 1.876881
Train Epoch: 30 	 Training Loss: 1.872252
Train Epoch: 30 	 Validation Loss: 1.816437
Train Epoch: 40 	 Training Loss: 1.812734
Train Epoch: 40 	 Validation Loss: 1.854959
Train Epoch: 40 	 Training Loss: 1.828899
Train Epoch: 40 	 Validation Loss: 1.779717
Train Epoch: 50 	 Training Loss: 1.801716
Train Epoch: 50 	 Validation Loss: 1.843273
Train Epoch: 50 	 Training Loss: 1.810027
Train Epoch: 50 	 Validation Loss: 1.764326
Train Epoch: 60 	 Training Loss: 1.793916
Train Epoch: 60 	 Validation Loss: 1.835746
Train Epoch: 60 	 Training Loss: 1.801848
Train Epoch: 60 	 Validation Loss: 1.757759
Train Epoch: 70 	 Training Loss: 1.787950
Train Epoch: 70 	 Validation Loss: 1.830469
Train Epoch: 70 	 Training Loss: 1.798221
Train Epoch: 70 	 Validation Loss: 1.754592
Train Epoch: 80 	 Training Loss: 1.783491
Train Epoch: 80 	 Validation Loss: 1.826757
Train Epoch: 80 	 Training Loss: 1.796479
Train Epoch: 80 	 Validation Loss: 1.752614
Train Epoch: 90 	 Training Loss: 1.780340
Train Epoch: 90 	 Validation Loss: 1.824228
Train Epoch: 90 	 Training Loss: 1.795533
Train Epoch: 90 	 Validation Loss: 1.751053
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 5.171878
Train Epoch: 0 	 Training Loss: 2.968891
Train Epoch: 0 	 Validation Loss: 2.868923
Train Epoch: 0 	 Validation Loss: 5.339661
Train Epoch: 10 	 Training Loss: 2.301464
Train Epoch: 10 	 Validation Loss: 2.244342
Train Epoch: 10 	 Training Loss: 3.533710
Train Epoch: 10 	 Validation Loss: 3.665162
Train Epoch: 20 	 Training Loss: 2.044116
Train Epoch: 20 	 Validation Loss: 2.004054
Train Epoch: 20 	 Training Loss: 2.772271
Train Epoch: 20 	 Validation Loss: 2.874660
Train Epoch: 30 	 Training Loss: 2.372163
Train Epoch: 30 	 Validation Loss: 2.454111
Train Epoch: 30 	 Training Loss: 1.934027
Train Epoch: 30 	 Validation Loss: 1.902367
Train Epoch: 40 	 Training Loss: 2.147338
Train Epoch: 40 	 Validation Loss: 2.214889
Train Epoch: 40 	 Training Loss: 1.885808
Train Epoch: 40 	 Validation Loss: 1.858560
Train Epoch: 50 	 Training Loss: 2.016200
Train Epoch: 50 	 Validation Loss: 2.073397
Train Epoch: 50 	 Training Loss: 1.865024
Train Epoch: 50 	 Validation Loss: 1.840054
Train Epoch: 60 	 Training Loss: 1.938376
Train Epoch: 60 	 Validation Loss: 1.987969
Train Epoch: 60 	 Training Loss: 1.856397
Train Epoch: 60 	 Validation Loss: 1.832462
Train Epoch: 70 	 Training Loss: 1.892115
Train Epoch: 70 	 Validation Loss: 1.936030
