Number of cores: 152
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 5.083125
Train Epoch: 150 	 Validation Loss: 2.246595
Train Epoch: 150 	 Training Loss: 2.095437
Train Epoch: 150 	 Validation Loss: 2.253533
Train Epoch: 200 	 Training Loss: 2.112346
Train Epoch: 200 	 Validation Loss: 2.238134
Train Epoch: 200 	 Training Loss: 2.091694
Train Epoch: 200 	 Validation Loss: 2.255360
Train Epoch: 250 	 Training Loss: 2.109126
Train Epoch: 250 	 Validation Loss: 2.234273
Train Epoch: 250 	 Training Loss: 2.089233
Train Epoch: 250 	 Validation Loss: 2.257230
Train Epoch: 300 	 Training Loss: 2.106817
Train Epoch: 300 	 Validation Loss: 2.231841
Train Epoch: 300 	 Training Loss: 2.087553
Train Epoch: 300 	 Validation Loss: 2.258980
Train Epoch: 350 	 Training Loss: 2.105174
Train Epoch: 350 	 Validation Loss: 2.230047
Train Epoch: 350 	 Training Loss: 2.086382
Train Epoch: 350 	 Validation Loss: 2.260577
Train Epoch: 400 	 Training Loss: 2.104002
Train Epoch: 400 	 Validation Loss: 2.228658
Train Epoch: 400 	 Training Loss: 2.085550
Train Epoch: 400 	 Validation Loss: 2.262013
Train Epoch: 450 	 Training Loss: 2.103160
Train Epoch: 450 	 Validation Loss: 2.227578
Train Epoch: 450 	 Training Loss: 2.084949
Train Epoch: 450 	 Validation Loss: 2.263289
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 5.075526
Train Epoch: 0 	 Validation Loss: 4.694821
Train Epoch: 0 	 Training Loss: 5.889571
Train Epoch: 0 	 Validation Loss: 5.867251
Train Epoch: 50 	 Training Loss: 2.204596
Train Epoch: 50 	 Validation Loss: 2.154758
Train Epoch: 50 	 Training Loss: 2.147601
Train Epoch: 50 	 Validation Loss: 2.138285
Train Epoch: 100 	 Training Loss: 2.052325
Train Epoch: 100 	 Validation Loss: 2.022746
Train Epoch: 100 	 Training Loss: 2.042899
Train Epoch: 100 	 Validation Loss: 2.047012
Train Epoch: 150 	 Training Loss: 2.035369
Train Epoch: 150 	 Validation Loss: 2.011688
Train Epoch: 150 	 Training Loss: 2.030396
Train Epoch: 150 	 Validation Loss: 2.036813
Train Epoch: 200 	 Training Loss: 2.024987
Train Epoch: 200 	 Validation Loss: 2.005627
Train Epoch: 200 	 Training Loss: 2.022414
Train Epoch: 200 	 Validation Loss: 2.027976
Train Epoch: 250 	 Training Loss: 2.016431
Train Epoch: 250 	 Validation Loss: 2.001766
Train Epoch: 250 	 Training Loss: 2.015964
Train Epoch: 250 	 Validation Loss: 2.019584
Train Epoch: 300 	 Training Loss: 2.010062
Train Epoch: 300 	 Validation Loss: 1.999612
Train Epoch: 300 	 Training Loss: 2.010919
Train Epoch: 300 	 Validation Loss: 2.012802
Train Epoch: 350 	 Training Loss: 2.005569
Train Epoch: 350 	 Validation Loss: 1.998588
Train Epoch: 350 	 Training Loss: 2.007064
Train Epoch: 350 	 Validation Loss: 2.007636
Train Epoch: 400 	 Training Loss: 2.002447
Train Epoch: 400 	 Validation Loss: 1.998281
Train Epoch: 400 	 Training Loss: 2.004138
Train Epoch: 400 	 Validation Loss: 2.003753
Train Epoch: 450 	 Training Loss: 2.000285
Train Epoch: 450 	 Validation Loss: 1.998429
Train Epoch: 450 	 Training Loss: 2.001919
Train Epoch: 450 	 Validation Loss: 2.000832
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 5.114340
Train Epoch: 0 	 Validation Loss: 5.068457
Train Epoch: 0 	 Training Loss: 5.858304
Train Epoch: 0 	 Validation Loss: 5.930052
Train Epoch: 50 	 Training Loss: 2.251669
Train Epoch: 50 	 Training Loss: 2.214307
Train Epoch: 50 	 Validation Loss: 2.248325
Train Epoch: 50 	 Validation Loss: 2.337505
Train Epoch: 100 	 Training Loss: 2.081474
Train Epoch: 100 	 Validation Loss: 2.139262
Train Epoch: 100 	 Training Loss: 2.088584
Train Epoch: 100 	 Validation Loss: 2.120138
Train Epoch: 150 	 Training Loss: 2.073574
Train Epoch: 150 	 Validation Loss: 2.110153
Train Epoch: 150 	 Training Loss: 2.063547
Train Epoch: 150 	 Validation Loss: 2.119477
Train Epoch: 200 	 Training Loss: 2.066148
Train Epoch: 200 	 Validation Loss: 2.109147
Train Epoch: 200 	 Training Loss: 2.055815
Train Epoch: 200 	 Validation Loss: 2.117231
Train Epoch: 250 	 Training Loss: 2.061259
Train Epoch: 250 	 Validation Loss: 2.108787
Train Epoch: 250 	 Training Loss: 2.050485
Train Epoch: 250 	 Validation Loss: 2.117456
Train Epoch: 300 	 Training Loss: 2.046546
Train Epoch: 300 	 Validation Loss: 2.117970
Train Epoch: 300 	 Training Loss: 2.057835
Train Epoch: 300 	 Validation Loss: 2.108393
Train Epoch: 350 	 Training Loss: 2.055393
Train Epoch: 350 	 Validation Loss: 2.108054
Train Epoch: 350 	 Training Loss: 2.043595
Train Epoch: 350 	 Validation Loss: 2.118469
Train Epoch: 400 	 Training Loss: 2.053622
Train Epoch: 400 	 Validation Loss: 2.107792
Train Epoch: 400 	 Training Loss: 2.041360
Train Epoch: 400 	 Validation Loss: 2.118927
Train Epoch: 450 	 Training Loss: 2.039647
Train Epoch: 450 	 Validation Loss: 2.119344
Train Epoch: 450 	 Training Loss: 2.052312
Train Epoch: 450 	 Validation Loss: 2.107586
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 5.612478
Train Epoch: 0 	 Validation Loss: 6.651601
Train Epoch: 0 	 Training Loss: 6.761506
Train Epoch: 0 	 Validation Loss: 6.869249
Train Epoch: 50 	 Training Loss: 2.455587
Train Epoch: 50 	 Validation Loss: 2.521308
Train Epoch: 50 	 Training Loss: 2.343233
Train Epoch: 50 	 Validation Loss: 2.602751
Train Epoch: 100 	 Training Loss: 2.200859
Train Epoch: 100 	 Validation Loss: 2.250467
Train Epoch: 100 	 Training Loss: 2.177443
Train Epoch: 100 	 Validation Loss: 2.332206
Train Epoch: 150 	 Training Loss: 2.175426
Train Epoch: 150 	 Validation Loss: 2.222829
Train Epoch: 150 	 Training Loss: 2.162654
Train Epoch: 150 	 Validation Loss: 2.298000
Train Epoch: 200 	 Training Loss: 2.167131
Train Epoch: 200 	 Validation Loss: 2.218327
Train Epoch: 200 	 Training Loss: 2.155772
Train Epoch: 200 	 Validation Loss: 2.290507
Train Epoch: 250 	 Training Loss: 2.160612
Train Epoch: 250 	 Validation Loss: 2.215387
Train Epoch: 250 	 Training Loss: 2.150043
Train Epoch: 250 	 Validation Loss: 2.286097
Train Epoch: 300 	 Training Loss: 2.155566
Train Epoch: 300 	 Validation Loss: 2.212798
Train Epoch: 300 	 Training Loss: 2.145424
Train Epoch: 300 	 Validation Loss: 2.283001
Train Epoch: 350 	 Training Loss: 2.151833
Train Epoch: 350 	 Validation Loss: 2.210804
Train Epoch: 350 	 Training Loss: 2.141818
Train Epoch: 350 	 Validation Loss: 2.280898
Train Epoch: 400 	 Training Loss: 2.149132
Train Epoch: 400 	 Validation Loss: 2.209385
Train Epoch: 400 	 Training Loss: 2.139037
Train Epoch: 400 	 Validation Loss: 2.279524
Train Epoch: 450 	 Training Loss: 2.147192
Train Epoch: 450 	 Validation Loss: 2.208415
Train Epoch: 450 	 Training Loss: 2.136900
Train Epoch: 450 	 Validation Loss: 2.278678
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 30215.691262
Train Epoch: 0 	 Validation Loss: 24257.146484
Train Epoch: 0 	 Training Loss: 5.209335
Train Epoch: 0 	 Validation Loss: 4.372841
Train Epoch: 50 	 Training Loss: 5446.493734
Train Epoch: 50 	 Validation Loss: 4443.025781
Train Epoch: 50 	 Training Loss: 2.219279
Train Epoch: 50 	 Validation Loss: 2.069571
Train Epoch: 100 	 Training Loss: 2005.645820
Train Epoch: 100 	 Validation Loss: 1642.701489
Train Epoch: 100 	 Training Loss: 2.086340
Train Epoch: 100 	 Validation Loss: 2.005789
Train Epoch: 150 	 Training Loss: 909.148376
Train Epoch: 150 	 Validation Loss: 746.090527
Train Epoch: 150 	 Training Loss: 2.071772
Train Epoch: 150 	 Validation Loss: 2.006714
Train Epoch: 200 	 Training Loss: 448.903039
Train Epoch: 200 	 Validation Loss: 368.980469
Train Epoch: 200 	 Training Loss: 2.065184
Train Epoch: 200 	 Validation Loss: 2.006750
Train Epoch: 250 	 Training Loss: 231.090743
Train Epoch: 250 	 Validation Loss: 190.341342
Train Epoch: 250 	 Training Loss: 2.060844
Train Epoch: 250 	 Validation Loss: 2.007016
Train Epoch: 300 	 Training Loss: 2.057836
Train Epoch: 300 	 Validation Loss: 2.007511
Train Epoch: 300 	 Training Loss: 122.062864
Train Epoch: 300 	 Validation Loss: 100.889435
Train Epoch: 350 	 Training Loss: 2.055730
Train Epoch: 350 	 Validation Loss: 2.008303
Train Epoch: 350 	 Training Loss: 66.041754
Train Epoch: 350 	 Validation Loss: 54.932867
Train Epoch: 400 	 Training Loss: 2.054237
Train Epoch: 400 	 Validation Loss: 2.009323
Train Epoch: 400 	 Training Loss: 36.939486
Train Epoch: 400 	 Validation Loss: 31.077362
Train Epoch: 450 	 Training Loss: 2.053164
Train Epoch: 450 	 Validation Loss: 2.010468
Train Epoch: 450 	 Training Loss: 21.792262
Train Epoch: 450 	 Validation Loss: 18.683908
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 6.682772
Train Epoch: 0 	 Validation Loss: 6.658019
Train Epoch: 0 	 Training Loss: 5.830117
Train Epoch: 0 	 Validation Loss: 4.896309
Train Epoch: 50 	 Training Loss: 2.347406
Train Epoch: 50 	 Validation Loss: 2.278678
Train Epoch: 50 	 Training Loss: 2.427894
Train Epoch: 50 	 Validation Loss: 2.401011
Train Epoch: 100 	 Training Loss: 2.180261
Train Epoch: 100 	 Validation Loss: 2.152666
Train Epoch: 100 	 Training Loss: 2.188190
Train Epoch: 100 	 Validation Loss: 2.178174
Train Epoch: 150 	 Training Loss: 2.166708
Train Epoch: 150 	 Validation Loss: 2.148094
Train Epoch: 150 	 Training Loss: 2.167269
Train Epoch: 150 	 Validation Loss: 2.161232
Train Epoch: 200 	 Training Loss: 2.161399
Train Epoch: 200 	 Validation Loss: 2.146228
Train Epoch: 200 	 Training Loss: 2.162193
Train Epoch: 200 	 Validation Loss: 2.157442
Train Epoch: 250 	 Training Loss: 2.157236
Train Epoch: 250 	 Validation Loss: 2.143694
Train Epoch: 250 	 Training Loss: 2.158180
Train Epoch: 250 	 Validation Loss: 2.154076
Train Epoch: 300 	 Training Loss: 2.154152
Train Epoch: 300 	 Validation Loss: 2.141451
Train Epoch: 300 	 Training Loss: 2.155057
Train Epoch: 300 	 Validation Loss: 2.151419
Train Epoch: 350 	 Training Loss: 2.151989
Train Epoch: 350 	 Validation Loss: 2.139839
Train Epoch: 350 	 Training Loss: 2.152742
Train Epoch: 350 	 Validation Loss: 2.149542
Train Epoch: 400 	 Training Loss: 2.150496
Train Epoch: 400 	 Validation Loss: 2.138782
Train Epoch: 400 	 Training Loss: 2.151057
Train Epoch: 400 	 Validation Loss: 2.148290
Train Epoch: 450 	 Training Loss: 2.149462
Train Epoch: 450 	 Validation Loss: 2.138125
Train Epoch: 450 	 Training Loss: 2.149833
Train Epoch: 450 	 Validation Loss: 2.147487
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 5.239498
Train Epoch: 0 	 Validation Loss: 4.241754
Train Epoch: 0 	 Training Loss: 6.017873
Train Epoch: 0 	 Validation Loss: 5.569717
Train Epoch: 50 	 Training Loss: 2.233189
Train Epoch: 50 	 Validation Loss: 2.093880
Train Epoch: 50 	 Training Loss: 2.279820
Train Epoch: 50 	 Validation Loss: 2.214611
Train Epoch: 100 	 Training Loss: 2.099982
Train Epoch: 100 	 Validation Loss: 2.070076
Train Epoch: 100 	 Training Loss: 2.098294
Train Epoch: 100 	 Validation Loss: 2.035505
Train Epoch: 150 	 Training Loss: 2.080656
Train Epoch: 150 	 Validation Loss: 2.040617
Train Epoch: 150 	 Training Loss: 2.080430
Train Epoch: 150 	 Validation Loss: 2.059390
Train Epoch: 200 	 Training Loss: 2.070279
Train Epoch: 200 	 Validation Loss: 2.042725
Train Epoch: 200 	 Training Loss: 2.070486
Train Epoch: 200 	 Validation Loss: 2.054149
Train Epoch: 250 	 Training Loss: 2.063104
Train Epoch: 250 	 Validation Loss: 2.042626
Train Epoch: 250 	 Training Loss: 2.063150
Train Epoch: 250 	 Validation Loss: 2.050352
Train Epoch: 300 	 Training Loss: 2.058167
Train Epoch: 300 	 Validation Loss: 2.041414
Train Epoch: 300 	 Training Loss: 2.057786
Train Epoch: 300 	 Validation Loss: 2.047453
Train Epoch: 350 	 Training Loss: 2.054714
Train Epoch: 350 	 Validation Loss: 2.040015
Train Epoch: 350 	 Training Loss: 2.053832
Train Epoch: 350 	 Validation Loss: 2.045204
Train Epoch: 400 	 Training Loss: 2.052263
Train Epoch: 400 	 Validation Loss: 2.038810
Train Epoch: 400 	 Training Loss: 2.050895
Train Epoch: 400 	 Validation Loss: 2.043466
Train Epoch: 450 	 Training Loss: 2.050504
Train Epoch: 450 	 Validation Loss: 2.037892
Train Epoch: 450 	 Training Loss: 2.048703
Train Epoch: 450 	 Validation Loss: 2.042128
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 5.548064
Train Epoch: 0 	 Validation Loss: 5.775211
Train Epoch: 0 	 Training Loss: 13223.474754
Train Epoch: 0 	 Validation Loss: 11311.798828
Train Epoch: 50 	 Training Loss: 2.202459
Train Epoch: 50 	 Validation Loss: 2.255869
Train Epoch: 50 	 Training Loss: 2421.769491
Train Epoch: 50 	 Validation Loss: 2106.920752
Train Epoch: 100 	 Training Loss: 895.524846
Train Epoch: 100 	 Validation Loss: 782.788440
Train Epoch: 100 	 Training Loss: 2.054421
Train Epoch: 100 	 Validation Loss: 2.087164
Train Epoch: 150 	 Training Loss: 407.513612
Train Epoch: 150 	 Validation Loss: 357.121063
Train Epoch: 150 	 Training Loss: 2.041444
Train Epoch: 150 	 Validation Loss: 2.069918
Train Epoch: 200 	 Training Loss: 202.386225
Train Epoch: 200 	 Validation Loss: 177.762479
Train Epoch: 200 	 Training Loss: 2.036219
Train Epoch: 200 	 Validation Loss: 2.062911
Train Epoch: 250 	 Training Loss: 105.274766
Train Epoch: 250 	 Validation Loss: 92.745514
Train Epoch: 250 	 Training Loss: 2.032645
Train Epoch: 250 	 Validation Loss: 2.056963
Train Epoch: 300 	 Training Loss: 56.701801
Train Epoch: 300 	 Validation Loss: 50.199405
Train Epoch: 300 	 Training Loss: 2.030187
Train Epoch: 300 	 Validation Loss: 2.052096
Train Epoch: 350 	 Training Loss: 31.805584
Train Epoch: 350 	 Validation Loss: 28.394640
Train Epoch: 350 	 Training Loss: 2.028512
Train Epoch: 350 	 Validation Loss: 2.048337
Train Epoch: 400 	 Training Loss: 18.944122
Train Epoch: 400 	 Validation Loss: 17.141504
Train Epoch: 400 	 Training Loss: 2.027364
Train Epoch: 400 	 Validation Loss: 2.045474
Train Epoch: 450 	 Training Loss: 12.325198
Train Epoch: 450 	 Validation Loss: 11.365047
Train Epoch: 450 	 Training Loss: 2.026567
Train Epoch: 450 	 Validation Loss: 2.043293
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 5.038799
Train Epoch: 0 	 Training Loss: 6.150130
Train Epoch: 0 	 Validation Loss: 5.315602
Train Epoch: 0 	 Validation Loss: 5.479466
Train Epoch: 50 	 Training Loss: 2.274949
Train Epoch: 50 	 Validation Loss: 2.189674
Train Epoch: 50 	 Training Loss: 2.161456
Train Epoch: 50 	 Validation Loss: 2.422495
Train Epoch: 100 	 Training Loss: 2.091950
Train Epoch: 100 	 Validation Loss: 2.056535
Train Epoch: 100 	 Training Loss: 2.049867
Train Epoch: 100 	 Validation Loss: 2.239795
Train Epoch: 150 	 Training Loss: 2.072570
Train Epoch: 150 	 Validation Loss: 2.052413
Train Epoch: 150 	 Training Loss: 2.036408
Train Epoch: 150 	 Validation Loss: 2.224824
Train Epoch: 200 	 Training Loss: 2.063749
Train Epoch: 200 	 Validation Loss: 2.054216
Train Epoch: 200 	 Training Loss: 2.029717
Train Epoch: 200 	 Validation Loss: 2.225020
Train Epoch: 250 	 Training Loss: 2.057351
Train Epoch: 250 	 Validation Loss: 2.056238
Train Epoch: 250 	 Training Loss: 2.025152
Train Epoch: 250 	 Validation Loss: 2.223850
Train Epoch: 300 	 Training Loss: 2.052772
Train Epoch: 300 	 Validation Loss: 2.057824
Train Epoch: 300 	 Training Loss: 2.021822
Train Epoch: 300 	 Validation Loss: 2.222291
Train Epoch: 350 	 Training Loss: 2.049565
Train Epoch: 350 	 Validation Loss: 2.059201
Train Epoch: 350 	 Training Loss: 2.019367
Train Epoch: 350 	 Validation Loss: 2.221001
Train Epoch: 400 	 Training Loss: 2.047324
Train Epoch: 400 	 Validation Loss: 2.060471
Train Epoch: 400 	 Training Loss: 2.017542
Train Epoch: 400 	 Validation Loss: 2.220056
Train Epoch: 450 	 Training Loss: 2.045745
Train Epoch: 450 	 Validation Loss: 2.061639
Train Epoch: 450 	 Training Loss: 2.016171
Train Epoch: 450 	 Validation Loss: 2.219396
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 5.589465
Train Epoch: 0 	 Training Loss: 6.282372
Train Epoch: 0 	 Validation Loss: 7.382214
Train Epoch: 0 	 Validation Loss: 4.587376
Train Epoch: 50 	 Training Loss: 2.217511
Train Epoch: 50 	 Validation Loss: 2.064805
Train Epoch: 50 	 Training Loss: 2.246027
Train Epoch: 50 	 Validation Loss: 2.496051
Train Epoch: 100 	 Training Loss: 2.087653
Train Epoch: 100 	 Validation Loss: 2.010317
Train Epoch: 100 	 Training Loss: 2.071679
Train Epoch: 100 	 Validation Loss: 2.225332
Train Epoch: 150 	 Training Loss: 2.069414
Train Epoch: 150 	 Validation Loss: 2.011726
Train Epoch: 150 	 Training Loss: 2.051734
Train Epoch: 150 	 Validation Loss: 2.188472
Train Epoch: 200 	 Training Loss: 2.057999
Train Epoch: 200 	 Validation Loss: 2.011012
Train Epoch: 200 	 Training Loss: 2.041777
Train Epoch: 200 	 Validation Loss: 2.176624
Train Epoch: 250 	 Training Loss: 2.050397
Train Epoch: 250 	 Validation Loss: 2.010870
Train Epoch: 250 	 Training Loss: 2.034941
Train Epoch: 250 	 Validation Loss: 2.167164
Train Epoch: 300 	 Training Loss: 2.045569
Train Epoch: 300 	 Validation Loss: 2.010945
Train Epoch: 300 	 Training Loss: 2.030333
Train Epoch: 300 	 Validation Loss: 2.159926
Train Epoch: 350 	 Training Loss: 2.042445
Train Epoch: 350 	 Validation Loss: 2.011055
Train Epoch: 350 	 Training Loss: 2.027179
Train Epoch: 350 	 Validation Loss: 2.154758
Train Epoch: 400 	 Training Loss: 2.040363
Train Epoch: 400 	 Validation Loss: 2.011208
Train Epoch: 400 	 Training Loss: 2.024982
Train Epoch: 400 	 Validation Loss: 2.151059
Train Epoch: 450 	 Training Loss: 2.038948
Train Epoch: 450 	 Validation Loss: 2.011432
Train Epoch: 450 	 Training Loss: 2.023432
Train Epoch: 450 	 Validation Loss: 2.148354
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 123182.067998
Train Epoch: 0 	 Validation Loss: 125181.093750
Train Epoch: 0 	 Training Loss: 7.076492
Train Epoch: 0 	 Validation Loss: 5.822149
Train Epoch: 50 	 Training Loss: 2.467342
Train Epoch: 50 	 Validation Loss: 2.366882
Train Epoch: 50 	 Training Loss: 22680.227033
Train Epoch: 50 	 Validation Loss: 23403.717187
Train Epoch: 100 	 Training Loss: 8393.940900
Train Epoch: 100 	 Validation Loss: 8692.905957
Train Epoch: 100 	 Training Loss: 2.208430
Train Epoch: 100 	 Validation Loss: 2.172585
Train Epoch: 150 	 Training Loss: 3811.185791
Train Epoch: 150 	 Validation Loss: 3952.389648
Train Epoch: 150 	 Training Loss: 2.184495
Train Epoch: 150 	 Validation Loss: 2.163615
Train Epoch: 200 	 Training Loss: 1880.460065
Train Epoch: 200 	 Validation Loss: 1951.351514
Train Epoch: 200 	 Training Loss: 2.179054
Train Epoch: 200 	 Validation Loss: 2.164036
Train Epoch: 250 	 Training Loss: 964.089034
Train Epoch: 250 	 Validation Loss: 1000.719336
Train Epoch: 250 	 Training Loss: 2.175335
Train Epoch: 250 	 Validation Loss: 2.163172
Train Epoch: 300 	 Training Loss: 504.057431
Train Epoch: 300 	 Validation Loss: 523.250531
Train Epoch: 300 	 Training Loss: 2.172541
Train Epoch: 300 	 Validation Loss: 2.161786
Train Epoch: 350 	 Training Loss: 266.825784
Train Epoch: 350 	 Validation Loss: 276.952808
Train Epoch: 350 	 Training Loss: 2.170455
Train Epoch: 350 	 Validation Loss: 2.160524
Train Epoch: 400 	 Training Loss: 142.925813
Train Epoch: 400 	 Validation Loss: 148.289630
Train Epoch: 400 	 Training Loss: 2.168905
Train Epoch: 400 	 Validation Loss: 2.159552
Train Epoch: 450 	 Training Loss: 2.167750
Train Epoch: 450 	 Validation Loss: 2.158843
Train Epoch: 450 	 Training Loss: 77.866780
Train Epoch: 450 	 Validation Loss: 80.715471
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 6.909316
Train Epoch: 0 	 Validation Loss: 6.062389
Train Epoch: 0 	 Training Loss: 5.920085
Train Epoch: 0 	 Validation Loss: 5.090498
Train Epoch: 50 	 Training Loss: 2.432431
Train Epoch: 50 	 Validation Loss: 2.333275
Train Epoch: 50 	 Training Loss: 2.347781
Train Epoch: 50 	 Validation Loss: 2.241602
Train Epoch: 100 	 Training Loss: 2.177424
Train Epoch: 100 	 Validation Loss: 2.130834
Train Epoch: 100 	 Training Loss: 2.185157
Train Epoch: 100 	 Validation Loss: 2.142530
Train Epoch: 150 	 Training Loss: 2.161320
Train Epoch: 150 	 Validation Loss: 2.130300
Train Epoch: 150 	 Training Loss: 2.160851
Train Epoch: 150 	 Validation Loss: 2.132208
Train Epoch: 200 	 Training Loss: 2.153661
Train Epoch: 200 	 Validation Loss: 2.131114
Train Epoch: 200 	 Training Loss: 2.153073
Train Epoch: 200 	 Validation Loss: 2.130675
Train Epoch: 250 	 Training Loss: 2.147771
Train Epoch: 250 	 Validation Loss: 2.131569
Train Epoch: 250 	 Training Loss: 2.147050
Train Epoch: 250 	 Validation Loss: 2.128888
Train Epoch: 300 	 Training Loss: 2.143470
Train Epoch: 300 	 Validation Loss: 2.131904
Train Epoch: 300 	 Training Loss: 2.142626
Train Epoch: 300 	 Validation Loss: 2.127098
