Number of cores: 152
Using device:  cpu
Using device:  cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 2.180657
Train Epoch: 40 	 Training Loss: 1.913151
Train Epoch: 40 	 Validation Loss: 1.906779
Train Epoch: 40 	 Training Loss: 2.756090
Train Epoch: 40 	 Validation Loss: 2.726196
Train Epoch: 50 	 Training Loss: 1.901772
Train Epoch: 50 	 Validation Loss: 1.898233
Train Epoch: 50 	 Training Loss: 2.457508
Train Epoch: 50 	 Validation Loss: 2.451624
Train Epoch: 60 	 Training Loss: 1.894395
Train Epoch: 60 	 Validation Loss: 1.893577
Train Epoch: 60 	 Training Loss: 2.264991
Train Epoch: 60 	 Validation Loss: 2.273339
Train Epoch: 70 	 Training Loss: 1.889487
Train Epoch: 70 	 Validation Loss: 1.891327
Train Epoch: 70 	 Training Loss: 2.137776
Train Epoch: 70 	 Validation Loss: 2.154835
Train Epoch: 80 	 Training Loss: 1.886059
Train Epoch: 80 	 Validation Loss: 1.890470
Train Epoch: 80 	 Training Loss: 2.052565
Train Epoch: 80 	 Validation Loss: 2.075107
Train Epoch: 90 	 Training Loss: 1.883520
Train Epoch: 90 	 Validation Loss: 1.890390
Train Epoch: 90 	 Training Loss: 1.995207
Train Epoch: 90 	 Validation Loss: 2.021301
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 2.131024
Train Epoch: 0 	 Validation Loss: 2.231512
Train Epoch: 0 	 Training Loss: 9.744602
Train Epoch: 0 	 Validation Loss: 11.533347
Train Epoch: 10 	 Training Loss: 5.846533
Train Epoch: 10 	 Validation Loss: 6.933616
Train Epoch: 10 	 Training Loss: 2.034121
Train Epoch: 10 	 Validation Loss: 2.108386
Train Epoch: 20 	 Training Loss: 4.214376
Train Epoch: 20 	 Validation Loss: 4.957756
Train Epoch: 20 	 Training Loss: 2.004743
Train Epoch: 20 	 Validation Loss: 2.074807
Train Epoch: 30 	 Training Loss: 3.354269
Train Epoch: 30 	 Validation Loss: 3.901584
Train Epoch: 30 	 Training Loss: 1.984146
Train Epoch: 30 	 Validation Loss: 2.056262
Train Epoch: 40 	 Training Loss: 1.969529
Train Epoch: 40 	 Validation Loss: 2.044788
Train Epoch: 40 	 Training Loss: 2.850970
Train Epoch: 40 	 Validation Loss: 3.274279
Train Epoch: 50 	 Training Loss: 1.959665
Train Epoch: 50 	 Validation Loss: 2.037728
Train Epoch: 50 	 Training Loss: 2.537863
Train Epoch: 50 	 Validation Loss: 2.877309
Train Epoch: 60 	 Training Loss: 1.953148
Train Epoch: 60 	 Validation Loss: 2.033323
Train Epoch: 60 	 Training Loss: 2.335403
Train Epoch: 60 	 Validation Loss: 2.615432
Train Epoch: 70 	 Training Loss: 1.948797
Train Epoch: 70 	 Validation Loss: 2.030372
Train Epoch: 70 	 Training Loss: 2.201315
Train Epoch: 70 	 Validation Loss: 2.437792
Train Epoch: 80 	 Training Loss: 1.945782
Train Epoch: 80 	 Validation Loss: 2.028145
Train Epoch: 80 	 Training Loss: 2.111331
Train Epoch: 80 	 Validation Loss: 2.315066
Train Epoch: 90 	 Training Loss: 1.943575
Train Epoch: 90 	 Validation Loss: 2.026241
Train Epoch: 90 	 Training Loss: 2.050666
Train Epoch: 90 	 Validation Loss: 2.229315
Using device:  cpu
Using device:  cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 2.162219
Train Epoch: 0 	 Validation Loss: 2.158148
Beginning training ...
Train Epoch: 0 	 Training Loss: 2.130218
Train Epoch: 0 	 Validation Loss: 2.093213
Train Epoch: 10 	 Training Loss: 2.035729
Train Epoch: 10 	 Validation Loss: 2.035920
Train Epoch: 10 	 Training Loss: 2.034242
Train Epoch: 10 	 Validation Loss: 2.002982
Train Epoch: 20 	 Training Loss: 2.001336
Train Epoch: 20 	 Validation Loss: 1.999862
Train Epoch: 20 	 Training Loss: 1.994821
Train Epoch: 20 	 Validation Loss: 1.972663
Train Epoch: 30 	 Training Loss: 1.979391
Train Epoch: 30 	 Validation Loss: 1.977636
Train Epoch: 30 	 Training Loss: 1.973850
Train Epoch: 30 	 Validation Loss: 1.960992
Train Epoch: 40 	 Training Loss: 1.963840
Train Epoch: 40 	 Validation Loss: 1.962874
Train Epoch: 40 	 Training Loss: 1.960849
Train Epoch: 40 	 Validation Loss: 1.955678
Train Epoch: 50 	 Training Loss: 1.952591
Train Epoch: 50 	 Training Loss: 1.953162
Train Epoch: 50 	 Validation Loss: 1.953369
Train Epoch: 50 	 Validation Loss: 1.953224
Train Epoch: 60 	 Training Loss: 1.947181
Train Epoch: 60 	 Validation Loss: 1.952047
Train Epoch: 60 	 Training Loss: 1.946002
Train Epoch: 60 	 Validation Loss: 1.947452
Train Epoch: 70 	 Training Loss: 1.943443
Train Epoch: 70 	 Validation Loss: 1.951360
Train Epoch: 70 	 Training Loss: 1.941184
Train Epoch: 70 	 Validation Loss: 1.943855
Train Epoch: 80 	 Training Loss: 1.940683
Train Epoch: 80 	 Training Loss: 1.937842
Train Epoch: 80 	 Validation Loss: 1.950799
Train Epoch: 80 	 Validation Loss: 1.941688
Train Epoch: 90 	 Training Loss: 1.935407
Train Epoch: 90 	 Validation Loss: 1.940370
Train Epoch: 90 	 Training Loss: 1.938505
Train Epoch: 90 	 Validation Loss: 1.950221
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 10.471135
Train Epoch: 0 	 Validation Loss: 9.570628
Train Epoch: 0 	 Training Loss: 2.149650
Train Epoch: 0 	 Validation Loss: 2.324639
Train Epoch: 10 	 Training Loss: 6.246414
Train Epoch: 10 	 Validation Loss: 6.044401
Train Epoch: 10 	 Training Loss: 2.044117
Train Epoch: 10 	 Validation Loss: 2.172969
Train Epoch: 20 	 Training Loss: 4.453978
Train Epoch: 20 	 Validation Loss: 4.443309
Train Epoch: 20 	 Training Loss: 2.009479
Train Epoch: 20 	 Validation Loss: 2.134426
Train Epoch: 30 	 Training Loss: 3.512098
Train Epoch: 30 	 Validation Loss: 3.565934
Train Epoch: 30 	 Training Loss: 1.984195
Train Epoch: 30 	 Validation Loss: 2.115205
Train Epoch: 40 	 Training Loss: 2.962196
Train Epoch: 40 	 Validation Loss: 3.038615
Train Epoch: 40 	 Training Loss: 1.965781
Train Epoch: 40 	 Validation Loss: 2.103507
Train Epoch: 50 	 Training Loss: 2.619930
Train Epoch: 50 	 Validation Loss: 2.702919
Train Epoch: 50 	 Training Loss: 1.953194
Train Epoch: 50 	 Validation Loss: 2.096251
Train Epoch: 60 	 Training Loss: 2.397917
Train Epoch: 60 	 Validation Loss: 2.480938
Train Epoch: 60 	 Training Loss: 1.944843
Train Epoch: 60 	 Validation Loss: 2.091813
Train Epoch: 70 	 Training Loss: 2.250062
Train Epoch: 70 	 Validation Loss: 2.330467
Train Epoch: 70 	 Training Loss: 1.939286
Train Epoch: 70 	 Validation Loss: 2.089095
Train Epoch: 80 	 Training Loss: 1.935477
Train Epoch: 80 	 Validation Loss: 2.087378
Train Epoch: 80 	 Training Loss: 2.150064
Train Epoch: 80 	 Validation Loss: 2.226923
Train Epoch: 90 	 Training Loss: 2.081970
Train Epoch: 90 	 Validation Loss: 2.155142
Train Epoch: 90 	 Training Loss: 1.932741
Train Epoch: 90 	 Validation Loss: 2.086223
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 2.134657
Train Epoch: 0 	 Validation Loss: 2.093607
Train Epoch: 0 	 Training Loss: 644.205406
Train Epoch: 0 	 Validation Loss: 696.296838
Train Epoch: 10 	 Training Loss: 405.166382
Train Epoch: 10 	 Validation Loss: 440.532947
Train Epoch: 10 	 Training Loss: 2.026974
Train Epoch: 10 	 Validation Loss: 1.999563
Train Epoch: 20 	 Training Loss: 279.036468
Train Epoch: 20 	 Training Loss: 1.992719
Train Epoch: 20 	 Validation Loss: 1.964706
Train Epoch: 20 	 Validation Loss: 304.359882
Train Epoch: 30 	 Training Loss: 1.968028
Train Epoch: 30 	 Validation Loss: 1.938613
Train Epoch: 30 	 Training Loss: 203.685732
Train Epoch: 30 	 Validation Loss: 222.622055
Train Epoch: 40 	 Training Loss: 1.950174
Train Epoch: 40 	 Validation Loss: 1.919834
Train Epoch: 40 	 Training Loss: 154.901171
Train Epoch: 40 	 Validation Loss: 169.523682
Train Epoch: 50 	 Training Loss: 1.937789
Train Epoch: 50 	 Validation Loss: 1.907012
Train Epoch: 50 	 Training Loss: 121.424591
Train Epoch: 50 	 Validation Loss: 132.994530
Train Epoch: 60 	 Training Loss: 97.422112
Train Epoch: 60 	 Validation Loss: 106.751758
Train Epoch: 60 	 Training Loss: 1.929307
Train Epoch: 60 	 Validation Loss: 1.898485
Train Epoch: 70 	 Training Loss: 79.615802
Train Epoch: 70 	 Validation Loss: 87.252612
Train Epoch: 70 	 Training Loss: 1.923403
Train Epoch: 70 	 Validation Loss: 1.892833
Train Epoch: 80 	 Training Loss: 66.043323
Train Epoch: 80 	 Validation Loss: 72.370353
Train Epoch: 80 	 Training Loss: 1.919133
Train Epoch: 80 	 Validation Loss: 1.889024
Train Epoch: 90 	 Training Loss: 55.468973
Train Epoch: 90 	 Validation Loss: 60.762674
Train Epoch: 90 	 Training Loss: 1.915888
Train Epoch: 90 	 Validation Loss: 1.886378
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 9.014791
Train Epoch: 0 	 Validation Loss: 11.821560
Train Epoch: 0 	 Training Loss: 600.079181
Train Epoch: 0 	 Validation Loss: 550.767212
Train Epoch: 10 	 Training Loss: 5.517245
Train Epoch: 10 	 Validation Loss: 7.132746
Train Epoch: 10 	 Training Loss: 378.793003
Train Epoch: 10 	 Validation Loss: 349.857300
Train Epoch: 20 	 Training Loss: 4.010733
Train Epoch: 20 	 Validation Loss: 5.065802
Train Epoch: 20 	 Training Loss: 261.025705
Train Epoch: 20 	 Validation Loss: 242.094550
Train Epoch: 30 	 Training Loss: 3.210759
Train Epoch: 30 	 Validation Loss: 3.957566
Train Epoch: 30 	 Training Loss: 190.611028
Train Epoch: 30 	 Validation Loss: 177.323279
Train Epoch: 40 	 Training Loss: 145.012568
Train Epoch: 40 	 Validation Loss: 135.221106
Train Epoch: 40 	 Training Loss: 2.741798
Train Epoch: 40 	 Validation Loss: 3.300639
Train Epoch: 50 	 Training Loss: 113.721563
Train Epoch: 50 	 Validation Loss: 106.247697
Train Epoch: 50 	 Training Loss: 2.450128
Train Epoch: 50 	 Validation Loss: 2.885979
Train Epoch: 60 	 Training Loss: 91.286875
Train Epoch: 60 	 Validation Loss: 85.429329
Train Epoch: 60 	 Training Loss: 2.261779
Train Epoch: 60 	 Validation Loss: 2.612945
Train Epoch: 70 	 Training Loss: 74.645185
Train Epoch: 70 	 Validation Loss: 69.959853
Train Epoch: 70 	 Training Loss: 2.137298
Train Epoch: 70 	 Validation Loss: 2.427878
Train Epoch: 80 	 Training Loss: 61.961714
Train Epoch: 80 	 Validation Loss: 58.153371
Train Epoch: 80 	 Training Loss: 2.053986
Train Epoch: 80 	 Validation Loss: 2.299935
Train Epoch: 90 	 Training Loss: 52.081244
Train Epoch: 90 	 Validation Loss: 48.945657
Train Epoch: 90 	 Training Loss: 1.997990
Train Epoch: 90 	 Validation Loss: 2.210317
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 2.088309
Train Epoch: 0 	 Validation Loss: 2.138008
Train Epoch: 0 	 Training Loss: 9.100192
Train Epoch: 0 	 Validation Loss: 10.521778
Train Epoch: 10 	 Training Loss: 5.437922
Train Epoch: 10 	 Validation Loss: 6.182057
Train Epoch: 10 	 Training Loss: 1.985898
Train Epoch: 10 	 Validation Loss: 2.038678
Train Epoch: 20 	 Training Loss: 3.936864
Train Epoch: 20 	 Validation Loss: 4.410520
Train Epoch: 20 	 Training Loss: 1.947386
Train Epoch: 20 	 Validation Loss: 2.006797
Train Epoch: 30 	 Training Loss: 3.149799
Train Epoch: 30 	 Validation Loss: 3.487820
Train Epoch: 30 	 Training Loss: 1.919469
Train Epoch: 30 	 Validation Loss: 1.986586
Train Epoch: 40 	 Training Loss: 2.691475
Train Epoch: 40 	 Validation Loss: 2.949221
Train Epoch: 40 	 Training Loss: 1.900121
Train Epoch: 40 	 Validation Loss: 1.974138
Train Epoch: 50 	 Training Loss: 2.407969
Train Epoch: 50 	 Validation Loss: 2.613309
Train Epoch: 50 	 Training Loss: 1.887304
Train Epoch: 50 	 Validation Loss: 1.967136
Train Epoch: 60 	 Training Loss: 2.225797
Train Epoch: 60 	 Validation Loss: 2.394784
Train Epoch: 60 	 Training Loss: 1.878886
Train Epoch: 60 	 Validation Loss: 1.963527
Train Epoch: 70 	 Training Loss: 2.105970
Train Epoch: 70 	 Validation Loss: 2.248693
Train Epoch: 70 	 Training Loss: 1.873224
Train Epoch: 70 	 Validation Loss: 1.961834
Train Epoch: 80 	 Training Loss: 2.026153
Train Epoch: 80 	 Validation Loss: 2.149351
Train Epoch: 80 	 Training Loss: 1.869235
Train Epoch: 80 	 Validation Loss: 1.961142
Train Epoch: 90 	 Training Loss: 1.972770
Train Epoch: 90 	 Validation Loss: 2.081151
Train Epoch: 90 	 Training Loss: 1.866268
Train Epoch: 90 	 Validation Loss: 1.960937
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 597.483695
Train Epoch: 0 	 Validation Loss: 656.635413
Train Epoch: 0 	 Training Loss: 8225.986672
Train Epoch: 0 	 Validation Loss: 7210.594238
Train Epoch: 10 	 Training Loss: 375.069406
Train Epoch: 10 	 Validation Loss: 414.648212
Train Epoch: 10 	 Training Loss: 5114.018609
Train Epoch: 10 	 Validation Loss: 4510.060645
Train Epoch: 20 	 Training Loss: 257.733175
Train Epoch: 20 	 Validation Loss: 285.925986
Train Epoch: 20 	 Training Loss: 3482.904487
Train Epoch: 20 	 Validation Loss: 3084.052246
Train Epoch: 30 	 Training Loss: 187.856681
Train Epoch: 30 	 Validation Loss: 208.873016
Train Epoch: 30 	 Training Loss: 2518.486866
Train Epoch: 30 	 Validation Loss: 2236.352393
Train Epoch: 40 	 Training Loss: 142.729300
Train Epoch: 40 	 Validation Loss: 158.926169
Train Epoch: 40 	 Training Loss: 1898.762320
Train Epoch: 40 	 Validation Loss: 1689.530566
Train Epoch: 50 	 Training Loss: 111.823051
Train Epoch: 50 	 Validation Loss: 124.622847
Train Epoch: 50 	 Training Loss: 1475.815615
Train Epoch: 50 	 Validation Loss: 1315.263049
Train Epoch: 60 	 Training Loss: 89.698951
Train Epoch: 60 	 Validation Loss: 100.012447
Train Epoch: 60 	 Training Loss: 1173.775951
Train Epoch: 60 	 Validation Loss: 1047.390430
Train Epoch: 70 	 Training Loss: 73.307884
Train Epoch: 70 	 Validation Loss: 81.746330
Train Epoch: 70 	 Training Loss: 950.356604
Train Epoch: 70 	 Validation Loss: 848.892395
Train Epoch: 80 	 Training Loss: 60.828295
Train Epoch: 80 	 Validation Loss: 67.818023
Train Epoch: 80 	 Training Loss: 780.411063
Train Epoch: 80 	 Validation Loss: 697.685803
Train Epoch: 90 	 Training Loss: 51.115238
Train Epoch: 90 	 Validation Loss: 56.963277
Train Epoch: 90 	 Training Loss: 648.188882
Train Epoch: 90 	 Validation Loss: 579.902655
Using device:  cpu
Using device:  cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 2.234579
Train Epoch: 0 	 Validation Loss: 2.149123
Beginning training ...
Train Epoch: 0 	 Training Loss: 2.150116
Train Epoch: 0 	 Validation Loss: 2.177966
Train Epoch: 10 	 Training Loss: 2.075964
Train Epoch: 10 	 Validation Loss: 2.031300
Train Epoch: 10 	 Training Loss: 2.058672
Train Epoch: 10 	 Validation Loss: 2.087534
Train Epoch: 20 	 Training Loss: 2.031329
Train Epoch: 20 	 Validation Loss: 1.997410
Train Epoch: 20 	 Training Loss: 2.008397
Train Epoch: 20 	 Validation Loss: 2.044625
Train Epoch: 30 	 Training Loss: 2.001309
Train Epoch: 30 	 Validation Loss: 1.972233
Train Epoch: 30 	 Training Loss: 1.977166
Train Epoch: 30 	 Validation Loss: 2.023536
Train Epoch: 40 	 Training Loss: 1.978414
Train Epoch: 40 	 Validation Loss: 1.952581
Train Epoch: 40 	 Training Loss: 1.957277
Train Epoch: 40 	 Validation Loss: 2.012766
Train Epoch: 50 	 Training Loss: 1.962135
Train Epoch: 50 	 Validation Loss: 1.938764
Train Epoch: 50 	 Training Loss: 1.944783
Train Epoch: 50 	 Validation Loss: 2.007403
Train Epoch: 60 	 Training Loss: 1.951247
Train Epoch: 60 	 Validation Loss: 1.929709
Train Epoch: 60 	 Training Loss: 1.936846
Train Epoch: 60 	 Validation Loss: 2.004820
Train Epoch: 70 	 Training Loss: 1.944181
Train Epoch: 70 	 Validation Loss: 1.923911
Train Epoch: 70 	 Training Loss: 1.931590
Train Epoch: 70 	 Validation Loss: 2.003581
Train Epoch: 80 	 Training Loss: 1.939590
Train Epoch: 80 	 Validation Loss: 1.920103
Train Epoch: 80 	 Training Loss: 1.927882
Train Epoch: 80 	 Validation Loss: 2.002952
Train Epoch: 90 	 Training Loss: 1.936525
Train Epoch: 90 	 Validation Loss: 1.917427
Train Epoch: 90 	 Training Loss: 1.925081
Train Epoch: 90 	 Validation Loss: 2.002584
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 2.205451
Train Epoch: 0 	 Validation Loss: 2.177892
Train Epoch: 0 	 Training Loss: 10.820568
Train Epoch: 0 	 Validation Loss: 11.525519
Train Epoch: 10 	 Training Loss: 6.203607
Train Epoch: 10 	 Validation Loss: 6.717323
Train Epoch: 10 	 Training Loss: 2.052884
Train Epoch: 10 	 Validation Loss: 2.033984
Train Epoch: 20 	 Training Loss: 4.413353
Train Epoch: 20 	 Validation Loss: 4.808437
Train Epoch: 20 	 Training Loss: 2.013122
Train Epoch: 20 	 Validation Loss: 1.993805
Train Epoch: 30 	 Training Loss: 3.491290
Train Epoch: 30 	 Validation Loss: 3.809402
Train Epoch: 30 	 Training Loss: 1.988117
Train Epoch: 30 	 Validation Loss: 1.968727
Train Epoch: 40 	 Training Loss: 2.950783
Train Epoch: 40 	 Validation Loss: 3.214753
Train Epoch: 40 	 Training Loss: 1.970749
Train Epoch: 40 	 Validation Loss: 1.951719
Train Epoch: 50 	 Training Loss: 2.611758
Train Epoch: 50 	 Validation Loss: 2.835647
Train Epoch: 50 	 Training Loss: 1.959265
Train Epoch: 50 	 Validation Loss: 1.940518
Train Epoch: 60 	 Training Loss: 2.390251
Train Epoch: 60 	 Validation Loss: 2.583551
Train Epoch: 60 	 Training Loss: 1.951895
Train Epoch: 60 	 Validation Loss: 1.933196
Train Epoch: 70 	 Training Loss: 2.241796
Train Epoch: 70 	 Validation Loss: 2.411284
Train Epoch: 70 	 Training Loss: 1.947130
Train Epoch: 70 	 Validation Loss: 1.928259
Train Epoch: 80 	 Training Loss: 2.140821
Train Epoch: 80 	 Validation Loss: 2.291516
Train Epoch: 80 	 Training Loss: 1.943917
Train Epoch: 80 	 Validation Loss: 1.924717
Train Epoch: 90 	 Training Loss: 2.071694
Train Epoch: 90 	 Validation Loss: 2.207418
Train Epoch: 90 	 Training Loss: 1.941605
Train Epoch: 90 	 Validation Loss: 1.921981
Using device:  cpu
Using device:  cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 586.470947
Train Epoch: 0 	 Validation Loss: 600.521753
Beginning training ...
Train Epoch: 0 	 Training Loss: 1663.382699
Train Epoch: 0 	 Validation Loss: 1719.739624
Train Epoch: 10 	 Training Loss: 370.028322
Train Epoch: 10 	 Validation Loss: 381.056158
Train Epoch: 10 	 Training Loss: 1039.315375
Train Epoch: 10 	 Validation Loss: 1081.116870
Train Epoch: 20 	 Training Loss: 254.557572
Train Epoch: 20 	 Validation Loss: 263.180640
Train Epoch: 20 	 Training Loss: 711.014375
Train Epoch: 20 	 Validation Loss: 742.438556
Train Epoch: 30 	 Training Loss: 185.657464
Train Epoch: 30 	 Validation Loss: 192.462057
Train Epoch: 30 	 Training Loss: 516.007189
Train Epoch: 30 	 Validation Loss: 540.218579
Train Epoch: 40 	 Training Loss: 390.279839
Train Epoch: 40 	 Validation Loss: 409.356018
Train Epoch: 40 	 Training Loss: 141.117239
Train Epoch: 40 	 Validation Loss: 146.565816
Train Epoch: 50 	 Training Loss: 110.595494
Train Epoch: 50 	 Validation Loss: 115.020978
Train Epoch: 50 	 Training Loss: 304.264880
Train Epoch: 50 	 Validation Loss: 319.578717
Train Epoch: 60 	 Training Loss: 242.727951
Train Epoch: 60 	 Validation Loss: 255.211163
Train Epoch: 60 	 Training Loss: 88.737605
Train Epoch: 60 	 Validation Loss: 92.377594
Train Epoch: 70 	 Training Loss: 197.147348
Train Epoch: 70 	 Validation Loss: 207.451587
Train Epoch: 70 	 Training Loss: 72.539024
Train Epoch: 70 	 Validation Loss: 75.565340
Train Epoch: 80 	 Training Loss: 162.441942
Train Epoch: 80 	 Validation Loss: 171.035846
Train Epoch: 80 	 Training Loss: 60.203273
Train Epoch: 80 	 Validation Loss: 62.742393
Train Epoch: 90 	 Training Loss: 135.420763
Train Epoch: 90 	 Validation Loss: 142.649701
Train Epoch: 90 	 Training Loss: 50.600442
Train Epoch: 90 	 Validation Loss: 52.747255
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 2.185711
Train Epoch: 0 	 Validation Loss: 2.333131
Train Epoch: 0 	 Training Loss: 10.641417
Train Epoch: 0 	 Validation Loss: 11.866912
Train Epoch: 10 	 Training Loss: 6.293431
Train Epoch: 10 	 Validation Loss: 6.986567
Train Epoch: 10 	 Training Loss: 2.059920
Train Epoch: 10 	 Validation Loss: 2.159729
Train Epoch: 20 	 Training Loss: 4.500174
Train Epoch: 20 	 Validation Loss: 4.975683
Train Epoch: 20 	 Training Loss: 2.025662
Train Epoch: 20 	 Validation Loss: 2.114740
Train Epoch: 30 	 Training Loss: 2.001220
Train Epoch: 30 	 Validation Loss: 2.089094
Train Epoch: 30 	 Training Loss: 3.554438
Train Epoch: 30 	 Validation Loss: 3.916812
Train Epoch: 40 	 Training Loss: 1.982752
Train Epoch: 40 	 Validation Loss: 2.071031
Train Epoch: 40 	 Training Loss: 2.997529
Train Epoch: 40 	 Validation Loss: 3.289192
Train Epoch: 50 	 Training Loss: 1.969570
Train Epoch: 50 	 Validation Loss: 2.058214
Train Epoch: 50 	 Training Loss: 2.648238
Train Epoch: 50 	 Validation Loss: 2.890877
Train Epoch: 60 	 Training Loss: 1.960494
Train Epoch: 60 	 Validation Loss: 2.049390
Train Epoch: 60 	 Training Loss: 2.420171
Train Epoch: 60 	 Validation Loss: 2.626820
