Number of cores: 152
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 4.747676
Train Epoch: 90 	 Training Loss: 10238.909451
Train Epoch: 90 	 Validation Loss: 7695.600391
Train Epoch: 90 	 Training Loss: 2.186251
Train Epoch: 90 	 Validation Loss: 2.242420
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 17649.019061
Train Epoch: 0 	 Validation Loss: 17458.880469
Train Epoch: 0 	 Training Loss: 23873.017180
Train Epoch: 0 	 Validation Loss: 20024.488281
Train Epoch: 10 	 Training Loss: 11079.507903
Train Epoch: 10 	 Validation Loss: 11023.008984
Train Epoch: 10 	 Training Loss: 14925.922273
Train Epoch: 10 	 Validation Loss: 12594.423340
Train Epoch: 20 	 Training Loss: 7598.913538
Train Epoch: 20 	 Validation Loss: 7587.334766
Train Epoch: 20 	 Training Loss: 10204.859013
Train Epoch: 20 	 Validation Loss: 8643.572998
Train Epoch: 30 	 Training Loss: 5521.830386
Train Epoch: 30 	 Validation Loss: 5526.943311
Train Epoch: 30 	 Training Loss: 7398.783981
Train Epoch: 30 	 Validation Loss: 6283.155322
Train Epoch: 40 	 Training Loss: 4178.114294
Train Epoch: 40 	 Validation Loss: 4189.356641
Train Epoch: 40 	 Training Loss: 5588.842701
Train Epoch: 40 	 Validation Loss: 4755.073096
Train Epoch: 50 	 Training Loss: 3256.387623
Train Epoch: 50 	 Validation Loss: 3269.447754
Train Epoch: 50 	 Training Loss: 4350.106454
Train Epoch: 50 	 Validation Loss: 3706.385059
Train Epoch: 60 	 Training Loss: 2595.527791
Train Epoch: 60 	 Validation Loss: 2608.573096
Train Epoch: 60 	 Training Loss: 3463.521647
Train Epoch: 60 	 Validation Loss: 2954.248364
Train Epoch: 70 	 Training Loss: 2105.114882
Train Epoch: 70 	 Validation Loss: 2117.375903
Train Epoch: 70 	 Training Loss: 2806.539808
Train Epoch: 70 	 Validation Loss: 2395.971448
Train Epoch: 80 	 Training Loss: 2306.053449
Train Epoch: 80 	 Validation Loss: 1970.111267
Train Epoch: 80 	 Training Loss: 1731.084764
Train Epoch: 80 	 Validation Loss: 1742.273145
Train Epoch: 90 	 Training Loss: 1439.418059
Train Epoch: 90 	 Validation Loss: 1449.467236
Train Epoch: 90 	 Training Loss: 1916.162905
Train Epoch: 90 	 Validation Loss: 1637.995044
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 35190.748481
Train Epoch: 0 	 Training Loss: 26389.110171
Train Epoch: 0 	 Validation Loss: 39642.837891
Train Epoch: 0 	 Validation Loss: 27874.914062
Train Epoch: 10 	 Training Loss: 21938.963433
Train Epoch: 10 	 Validation Loss: 24855.163672
Train Epoch: 10 	 Training Loss: 16485.634946
Train Epoch: 10 	 Validation Loss: 17516.573242
Train Epoch: 20 	 Training Loss: 11268.697880
Train Epoch: 20 	 Validation Loss: 12018.049219
Train Epoch: 20 	 Training Loss: 14971.626483
Train Epoch: 20 	 Validation Loss: 17024.777344
Train Epoch: 30 	 Training Loss: 8169.098253
Train Epoch: 30 	 Validation Loss: 8734.505371
Train Epoch: 30 	 Training Loss: 10840.824599
Train Epoch: 30 	 Validation Loss: 12358.700781
Train Epoch: 40 	 Training Loss: 6170.224302
Train Epoch: 40 	 Validation Loss: 6609.365332
Train Epoch: 40 	 Training Loss: 8181.042589
Train Epoch: 40 	 Validation Loss: 9343.456152
Train Epoch: 50 	 Training Loss: 6363.002080
Train Epoch: 50 	 Validation Loss: 7276.943359
Train Epoch: 50 	 Training Loss: 4802.343813
Train Epoch: 50 	 Validation Loss: 5151.171094
Train Epoch: 60 	 Training Loss: 5063.079210
Train Epoch: 60 	 Validation Loss: 5796.331152
Train Epoch: 60 	 Training Loss: 3823.411341
Train Epoch: 60 	 Validation Loss: 4105.452539
Train Epoch: 70 	 Training Loss: 4100.554489
Train Epoch: 70 	 Validation Loss: 4698.239844
Train Epoch: 70 	 Training Loss: 3098.038732
Train Epoch: 70 	 Validation Loss: 3329.326123
Train Epoch: 80 	 Training Loss: 3367.783384
Train Epoch: 80 	 Validation Loss: 3861.172363
Train Epoch: 80 	 Training Loss: 2545.477001
Train Epoch: 80 	 Validation Loss: 2737.324561
Train Epoch: 90 	 Training Loss: 2797.238666
Train Epoch: 90 	 Validation Loss: 3208.725244
Train Epoch: 90 	 Training Loss: 2115.036504
Train Epoch: 90 	 Validation Loss: 2275.664111
Using device:  cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 68509.372685
Train Epoch: 0 	 Validation Loss: 58582.840625
Using device:  cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 2.680823
Train Epoch: 0 	 Validation Loss: 2.400927
Train Epoch: 10 	 Training Loss: 42693.603009
Train Epoch: 10 	 Validation Loss: 36717.974219
Train Epoch: 10 	 Training Loss: 2.324617
Train Epoch: 10 	 Validation Loss: 2.147290
Train Epoch: 20 	 Training Loss: 29119.482060
Train Epoch: 20 	 Validation Loss: 25139.013672
Train Epoch: 20 	 Training Loss: 2.223847
Train Epoch: 20 	 Validation Loss: 2.090744
Train Epoch: 30 	 Training Loss: 21076.567998
Train Epoch: 30 	 Validation Loss: 18242.772461
Train Epoch: 30 	 Training Loss: 2.190839
Train Epoch: 30 	 Validation Loss: 2.078934
Train Epoch: 40 	 Training Loss: 15900.380389
Train Epoch: 40 	 Validation Loss: 13788.279492
Train Epoch: 40 	 Training Loss: 2.178182
Train Epoch: 40 	 Validation Loss: 2.076736
Train Epoch: 50 	 Training Loss: 12363.651602
Train Epoch: 50 	 Validation Loss: 10736.378613
Train Epoch: 50 	 Training Loss: 2.171700
Train Epoch: 50 	 Validation Loss: 2.075418
Train Epoch: 60 	 Training Loss: 9835.629033
Train Epoch: 60 	 Validation Loss: 8550.344336
Train Epoch: 60 	 Training Loss: 2.167316
Train Epoch: 60 	 Validation Loss: 2.073644
Train Epoch: 70 	 Training Loss: 7964.202338
Train Epoch: 70 	 Validation Loss: 6929.410645
Train Epoch: 70 	 Training Loss: 2.163973
Train Epoch: 70 	 Validation Loss: 2.071781
Train Epoch: 80 	 Training Loss: 6539.759268
Train Epoch: 80 	 Validation Loss: 5693.991211
Train Epoch: 80 	 Training Loss: 2.161354
Train Epoch: 80 	 Validation Loss: 2.070200
Train Epoch: 90 	 Training Loss: 5430.852132
Train Epoch: 90 	 Validation Loss: 4731.191943
Train Epoch: 90 	 Training Loss: 2.159280
Train Epoch: 90 	 Validation Loss: 2.069000
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 5.396711
Train Epoch: 0 	 Validation Loss: 4.625280
Train Epoch: 0 	 Training Loss: 4.265089
Train Epoch: 0 	 Validation Loss: 4.006774
Train Epoch: 10 	 Training Loss: 3.556032
Train Epoch: 10 	 Training Loss: 3.004847
Train Epoch: 10 	 Validation Loss: 2.837802
Train Epoch: 10 	 Validation Loss: 3.148672
Train Epoch: 20 	 Training Loss: 2.531866
Train Epoch: 20 	 Validation Loss: 2.409364
Train Epoch: 20 	 Training Loss: 2.849929
Train Epoch: 20 	 Validation Loss: 2.581158
Train Epoch: 30 	 Training Loss: 2.312765
Train Epoch: 30 	 Validation Loss: 2.216526
Train Epoch: 30 	 Training Loss: 2.506921
Train Epoch: 30 	 Validation Loss: 2.308569
Train Epoch: 40 	 Training Loss: 2.202258
Train Epoch: 40 	 Validation Loss: 2.122509
Train Epoch: 40 	 Training Loss: 2.322501
Train Epoch: 40 	 Validation Loss: 2.165913
Train Epoch: 50 	 Training Loss: 2.144438
Train Epoch: 50 	 Validation Loss: 2.075399
Train Epoch: 50 	 Training Loss: 2.218516
Train Epoch: 50 	 Validation Loss: 2.088945
Train Epoch: 60 	 Training Loss: 2.158611
Train Epoch: 60 	 Validation Loss: 2.047443
Train Epoch: 60 	 Training Loss: 2.113703
Train Epoch: 60 	 Validation Loss: 2.051729
Train Epoch: 70 	 Training Loss: 2.123880
Train Epoch: 70 	 Validation Loss: 2.025645
Train Epoch: 70 	 Training Loss: 2.097177
Train Epoch: 70 	 Validation Loss: 2.039854
Train Epoch: 80 	 Training Loss: 2.103782
Train Epoch: 80 	 Validation Loss: 2.014788
Train Epoch: 80 	 Training Loss: 2.088063
Train Epoch: 80 	 Validation Loss: 2.033733
Train Epoch: 90 	 Training Loss: 2.092168
Train Epoch: 90 	 Validation Loss: 2.009820
Train Epoch: 90 	 Training Loss: 2.082728
Train Epoch: 90 	 Validation Loss: 2.030234
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 4.216854
Train Epoch: 0 	 Validation Loss: 3.947153
Train Epoch: 0 	 Training Loss: 5.248482
Train Epoch: 0 	 Validation Loss: 5.449651
Train Epoch: 10 	 Training Loss: 3.014116
Train Epoch: 10 	 Training Loss: 3.526936
Train Epoch: 10 	 Validation Loss: 3.694622
Train Epoch: 10 	 Validation Loss: 2.863784
Train Epoch: 20 	 Training Loss: 2.836858
Train Epoch: 20 	 Validation Loss: 2.961162
Train Epoch: 20 	 Training Loss: 2.545423
Train Epoch: 20 	 Validation Loss: 2.439511
Train Epoch: 30 	 Training Loss: 2.497542
Train Epoch: 30 	 Validation Loss: 2.592573
Train Epoch: 30 	 Training Loss: 2.324476
Train Epoch: 30 	 Validation Loss: 2.241787
Train Epoch: 40 	 Training Loss: 2.315481
Train Epoch: 40 	 Validation Loss: 2.391233
Train Epoch: 40 	 Training Loss: 2.212115
Train Epoch: 40 	 Validation Loss: 2.143437
Train Epoch: 50 	 Training Loss: 2.213394
Train Epoch: 50 	 Validation Loss: 2.276076
Train Epoch: 50 	 Training Loss: 2.152876
Train Epoch: 50 	 Validation Loss: 2.093243
Train Epoch: 60 	 Training Loss: 2.154889
Train Epoch: 60 	 Validation Loss: 2.208435
Train Epoch: 60 	 Training Loss: 2.121009
Train Epoch: 60 	 Validation Loss: 2.067423
Train Epoch: 70 	 Training Loss: 2.121051
Train Epoch: 70 	 Validation Loss: 2.168060
Train Epoch: 70 	 Training Loss: 2.103496
Train Epoch: 70 	 Validation Loss: 2.054022
Train Epoch: 80 	 Training Loss: 2.101380
Train Epoch: 80 	 Validation Loss: 2.143644
Train Epoch: 80 	 Training Loss: 2.093442
Train Epoch: 80 	 Validation Loss: 2.046792
Train Epoch: 90 	 Training Loss: 2.089801
Train Epoch: 90 	 Validation Loss: 2.128604
Train Epoch: 90 	 Training Loss: 2.087147
Train Epoch: 90 	 Validation Loss: 2.042469
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 4.680719
Train Epoch: 0 	 Validation Loss: 4.310573
Train Epoch: 0 	 Training Loss: 5.988263
Train Epoch: 0 	 Validation Loss: 5.125206
Train Epoch: 10 	 Training Loss: 3.345325
Train Epoch: 10 	 Validation Loss: 3.183969
Train Epoch: 10 	 Training Loss: 4.048197
Train Epoch: 10 	 Validation Loss: 3.585375
Train Epoch: 20 	 Training Loss: 3.199505
Train Epoch: 20 	 Validation Loss: 2.901293
Train Epoch: 20 	 Training Loss: 2.773177
Train Epoch: 20 	 Validation Loss: 2.695849
Train Epoch: 30 	 Training Loss: 2.493346
Train Epoch: 30 	 Training Loss: 2.766412
Train Epoch: 30 	 Validation Loss: 2.553627
Train Epoch: 30 	 Validation Loss: 2.455934
Train Epoch: 40 	 Training Loss: 2.526540
Train Epoch: 40 	 Validation Loss: 2.364238
Train Epoch: 40 	 Training Loss: 2.346427
Train Epoch: 40 	 Validation Loss: 2.330301
Train Epoch: 50 	 Training Loss: 2.387333
Train Epoch: 50 	 Validation Loss: 2.257374
Train Epoch: 50 	 Training Loss: 2.266368
Train Epoch: 50 	 Validation Loss: 2.262686
Train Epoch: 60 	 Training Loss: 2.304526
Train Epoch: 60 	 Validation Loss: 2.196428
Train Epoch: 60 	 Training Loss: 2.222020
Train Epoch: 60 	 Validation Loss: 2.226242
Train Epoch: 70 	 Training Loss: 2.254814
Train Epoch: 70 	 Validation Loss: 2.162033
Train Epoch: 70 	 Training Loss: 2.197337
Train Epoch: 70 	 Validation Loss: 2.207014
Train Epoch: 80 	 Training Loss: 2.225032
Train Epoch: 80 	 Validation Loss: 2.143241
Train Epoch: 80 	 Training Loss: 2.183555
Train Epoch: 80 	 Validation Loss: 2.197340
Train Epoch: 90 	 Training Loss: 2.207360
Train Epoch: 90 	 Validation Loss: 2.133562
Train Epoch: 90 	 Training Loss: 2.175737
Train Epoch: 90 	 Validation Loss: 2.192889
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 103176.835648
Train Epoch: 0 	 Validation Loss: 81484.818750
Train Epoch: 0 	 Training Loss: 74354.317998
Train Epoch: 0 	 Validation Loss: 75801.555469
Train Epoch: 10 	 Training Loss: 46659.680339
Train Epoch: 10 	 Validation Loss: 47840.725391
Train Epoch: 10 	 Training Loss: 64353.099392
Train Epoch: 10 	 Validation Loss: 51115.585156
Train Epoch: 20 	 Training Loss: 31973.322410
Train Epoch: 20 	 Validation Loss: 32906.149219
Train Epoch: 20 	 Training Loss: 43921.366826
Train Epoch: 20 	 Validation Loss: 35017.116406
Train Epoch: 30 	 Training Loss: 31804.762008
Train Epoch: 30 	 Validation Loss: 25421.458594
Train Epoch: 30 	 Training Loss: 23217.639070
Train Epoch: 30 	 Validation Loss: 23956.948633
Train Epoch: 40 	 Training Loss: 24001.940755
Train Epoch: 40 	 Validation Loss: 19219.741992
Train Epoch: 40 	 Training Loss: 17557.808485
Train Epoch: 40 	 Validation Loss: 18150.932227
Train Epoch: 50 	 Training Loss: 18667.956923
Train Epoch: 50 	 Validation Loss: 14968.909570
Train Epoch: 50 	 Training Loss: 13677.798665
Train Epoch: 50 	 Validation Loss: 14159.867578
Train Epoch: 60 	 Training Loss: 14853.834418
Train Epoch: 60 	 Training Loss: 10897.231789
Train Epoch: 60 	 Validation Loss: 11293.695410
Train Epoch: 60 	 Validation Loss: 11923.062891
Train Epoch: 70 	 Training Loss: 8834.594274
Train Epoch: 70 	 Validation Loss: 9164.016016
Train Epoch: 70 	 Training Loss: 12029.509169
Train Epoch: 70 	 Validation Loss: 9663.992578
Train Epoch: 80 	 Training Loss: 7261.937663
Train Epoch: 80 	 Validation Loss: 7538.051855
Train Epoch: 80 	 Training Loss: 9879.209328
Train Epoch: 80 	 Validation Loss: 7941.822656
Train Epoch: 90 	 Training Loss: 6035.900327
Train Epoch: 90 	 Validation Loss: 6269.044678
Train Epoch: 90 	 Training Loss: 8204.879901
Train Epoch: 90 	 Validation Loss: 6599.431055
Using device:  cpu
Using device:  cpu
Beginning training ...
Train Epoch: 0 	 Training Loss: 4.552657
Train Epoch: 0 	 Validation Loss: 4.369883
Beginning training ...
Train Epoch: 0 	 Training Loss: 16913.614402
Train Epoch: 0 	 Validation Loss: 11113.109961
Train Epoch: 10 	 Training Loss: 3.194030
Train Epoch: 10 	 Validation Loss: 3.197439
Train Epoch: 10 	 Training Loss: 10609.351327
Train Epoch: 10 	 Validation Loss: 7007.026660
Train Epoch: 20 	 Training Loss: 2.656544
Train Epoch: 20 	 Validation Loss: 2.712284
Train Epoch: 20 	 Training Loss: 7259.122360
Train Epoch: 20 	 Validation Loss: 4812.168457
Train Epoch: 30 	 Training Loss: 5265.463298
Train Epoch: 30 	 Validation Loss: 3499.468652
Train Epoch: 30 	 Training Loss: 2.402050
Train Epoch: 30 	 Validation Loss: 2.475396
Train Epoch: 40 	 Training Loss: 3978.741989
Train Epoch: 40 	 Validation Loss: 2649.216699
Train Epoch: 40 	 Training Loss: 2.271700
Train Epoch: 40 	 Validation Loss: 2.351304
Train Epoch: 50 	 Training Loss: 3097.743232
Train Epoch: 50 	 Validation Loss: 2065.524951
Train Epoch: 50 	 Training Loss: 2.202251
Train Epoch: 50 	 Validation Loss: 2.284202
Train Epoch: 60 	 Training Loss: 2467.024328
Train Epoch: 60 	 Validation Loss: 1646.812085
Train Epoch: 60 	 Training Loss: 2.164505
Train Epoch: 60 	 Validation Loss: 2.247672
Train Epoch: 70 	 Training Loss: 1999.549949
Train Epoch: 70 	 Validation Loss: 1335.983862
Train Epoch: 70 	 Training Loss: 2.143705
Train Epoch: 70 	 Validation Loss: 2.228096
Train Epoch: 80 	 Training Loss: 1643.374396
Train Epoch: 80 	 Validation Loss: 1098.861707
Train Epoch: 80 	 Training Loss: 2.131977
Train Epoch: 80 	 Validation Loss: 2.218075
Train Epoch: 90 	 Training Loss: 1365.870312
Train Epoch: 90 	 Validation Loss: 913.929224
Train Epoch: 90 	 Training Loss: 2.125021
Train Epoch: 90 	 Validation Loss: 2.213477
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 5.075500
Train Epoch: 0 	 Validation Loss: 5.667114
Train Epoch: 0 	 Training Loss: 4.211971
Train Epoch: 0 	 Validation Loss: 3.466026
Train Epoch: 10 	 Training Loss: 3.431183
Train Epoch: 10 	 Validation Loss: 3.910332
Train Epoch: 10 	 Training Loss: 3.012693
Train Epoch: 10 	 Validation Loss: 2.540959
Train Epoch: 20 	 Training Loss: 2.781210
Train Epoch: 20 	 Validation Loss: 3.140289
Train Epoch: 20 	 Training Loss: 2.545674
Train Epoch: 20 	 Validation Loss: 2.214302
Train Epoch: 30 	 Training Loss: 2.462206
Train Epoch: 30 	 Validation Loss: 2.737620
Train Epoch: 30 	 Training Loss: 2.326084
Train Epoch: 30 	 Validation Loss: 2.075534
Train Epoch: 40 	 Training Loss: 2.290536
Train Epoch: 40 	 Validation Loss: 2.509741
Train Epoch: 40 	 Training Loss: 2.214942
Train Epoch: 40 	 Validation Loss: 2.014168
Train Epoch: 50 	 Training Loss: 2.194067
Train Epoch: 50 	 Validation Loss: 2.374892
Train Epoch: 50 	 Training Loss: 2.156861
Train Epoch: 50 	 Validation Loss: 1.988241
Train Epoch: 60 	 Training Loss: 2.138839
Train Epoch: 60 	 Validation Loss: 2.292844
Train Epoch: 60 	 Training Loss: 2.126130
Train Epoch: 60 	 Validation Loss: 1.978953
Train Epoch: 70 	 Training Loss: 2.107104
Train Epoch: 70 	 Validation Loss: 2.242001
Train Epoch: 70 	 Training Loss: 2.109758
Train Epoch: 70 	 Validation Loss: 1.977135
Train Epoch: 80 	 Training Loss: 2.088946
Train Epoch: 80 	 Validation Loss: 2.210062
Train Epoch: 80 	 Training Loss: 2.100868
Train Epoch: 80 	 Validation Loss: 1.978177
Train Epoch: 90 	 Training Loss: 2.078596
Train Epoch: 90 	 Validation Loss: 2.189729
Train Epoch: 90 	 Training Loss: 2.095776
Train Epoch: 90 	 Validation Loss: 1.979830
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 4.301527
Train Epoch: 0 	 Validation Loss: 4.226611
Train Epoch: 0 	 Training Loss: 16.481782
Train Epoch: 0 	 Validation Loss: 17.754294
Train Epoch: 10 	 Training Loss: 3.086990
Train Epoch: 10 	 Validation Loss: 3.055468
Train Epoch: 10 	 Training Loss: 9.490582
Train Epoch: 10 	 Validation Loss: 11.162700
Train Epoch: 20 	 Training Loss: 2.592739
Train Epoch: 20 	 Validation Loss: 2.575099
Train Epoch: 20 	 Training Loss: 6.556679
Train Epoch: 20 	 Validation Loss: 8.035196
Train Epoch: 30 	 Training Loss: 2.358699
Train Epoch: 30 	 Validation Loss: 2.346957
Train Epoch: 30 	 Training Loss: 4.996625
Train Epoch: 30 	 Validation Loss: 6.230213
Train Epoch: 40 	 Training Loss: 2.239555
Train Epoch: 40 	 Validation Loss: 2.230682
Train Epoch: 40 	 Training Loss: 4.060048
Train Epoch: 40 	 Validation Loss: 5.085410
Train Epoch: 50 	 Training Loss: 2.176712
Train Epoch: 50 	 Validation Loss: 2.169302
Train Epoch: 50 	 Training Loss: 3.456615
Train Epoch: 50 	 Validation Loss: 4.316905
Train Epoch: 60 	 Training Loss: 2.143026
Train Epoch: 60 	 Validation Loss: 2.136336
Train Epoch: 60 	 Training Loss: 3.049658
Train Epoch: 60 	 Validation Loss: 3.780441
Train Epoch: 70 	 Training Loss: 2.124786
Train Epoch: 70 	 Validation Loss: 2.118384
Train Epoch: 70 	 Training Loss: 2.766577
Train Epoch: 70 	 Validation Loss: 3.395172
Train Epoch: 80 	 Training Loss: 2.114701
Train Epoch: 80 	 Validation Loss: 2.108322
Train Epoch: 80 	 Training Loss: 2.565489
Train Epoch: 80 	 Validation Loss: 3.112648
Train Epoch: 90 	 Training Loss: 2.108827
Train Epoch: 90 	 Validation Loss: 2.102295
Train Epoch: 90 	 Training Loss: 2.420704
Train Epoch: 90 	 Validation Loss: 2.902304
Using device:  cpu
Using device:  cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 5.729153
Train Epoch: 0 	 Validation Loss: 5.819444
Train Epoch: 0 	 Training Loss: 4.391778
Train Epoch: 0 	 Validation Loss: 5.557481
Train Epoch: 10 	 Training Loss: 3.169639
Train Epoch: 10 	 Validation Loss: 3.908429
Train Epoch: 10 	 Training Loss: 3.887458
Train Epoch: 10 	 Validation Loss: 3.920914
Train Epoch: 20 	 Training Loss: 2.666612
Train Epoch: 20 	 Validation Loss: 3.187986
Train Epoch: 20 	 Training Loss: 3.100877
Train Epoch: 20 	 Validation Loss: 3.122110
Train Epoch: 30 	 Training Loss: 2.419831
Train Epoch: 30 	 Validation Loss: 2.816592
Train Epoch: 30 	 Training Loss: 2.697103
Train Epoch: 30 	 Validation Loss: 2.716034
Train Epoch: 40 	 Training Loss: 2.289799
Train Epoch: 40 	 Validation Loss: 2.608953
Train Epoch: 40 	 Training Loss: 2.471649
Train Epoch: 40 	 Validation Loss: 2.490188
