Number of cores: 152
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 3.187603
Train Epoch: 0 	 Training Loss: 6.025302
Train Epoch: 0 	 Training Loss: 9.117648
Train Epoch: 0 	 Validation Loss: 6.217080
Train Epoch: 0 	 Validation Loss: 9.239536
Train Epoch: 10 	 Training Loss: 3.980172
Train Epoch: 10 	 Validation Loss: 4.194657
Train Epoch: 10 	 Training Loss: 5.639459
Train Epoch: 10 	 Validation Loss: 5.820012
Train Epoch: 20 	 Training Loss: 3.108225
Train Epoch: 20 	 Validation Loss: 3.304502
Train Epoch: 20 	 Training Loss: 4.115097
Train Epoch: 20 	 Validation Loss: 4.289765
Train Epoch: 30 	 Training Loss: 2.674998
Train Epoch: 30 	 Validation Loss: 2.848972
Train Epoch: 30 	 Training Loss: 3.336353
Train Epoch: 30 	 Validation Loss: 3.493809
Train Epoch: 40 	 Training Loss: 2.439278
Train Epoch: 40 	 Validation Loss: 2.593772
Train Epoch: 40 	 Training Loss: 2.897336
Train Epoch: 40 	 Validation Loss: 3.037868
Train Epoch: 50 	 Training Loss: 2.304010
Train Epoch: 50 	 Validation Loss: 2.442701
Train Epoch: 50 	 Training Loss: 2.633259
Train Epoch: 50 	 Validation Loss: 2.759413
Train Epoch: 60 	 Training Loss: 2.224127
Train Epoch: 60 	 Validation Loss: 2.350307
Train Epoch: 60 	 Training Loss: 2.467249
Train Epoch: 60 	 Validation Loss: 2.581700
Train Epoch: 70 	 Training Loss: 2.176431
Train Epoch: 70 	 Validation Loss: 2.292824
Train Epoch: 70 	 Training Loss: 2.359619
Train Epoch: 70 	 Validation Loss: 2.464706
Train Epoch: 80 	 Training Loss: 2.148035
Train Epoch: 80 	 Validation Loss: 2.256863
Train Epoch: 80 	 Training Loss: 2.288243
Train Epoch: 80 	 Validation Loss: 2.385923
Train Epoch: 90 	 Training Loss: 2.131373
Train Epoch: 90 	 Validation Loss: 2.234448
Train Epoch: 90 	 Training Loss: 2.240033
Train Epoch: 90 	 Validation Loss: 2.331937
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 10.861495
Train Epoch: 0 	 Validation Loss: 11.237181
Train Epoch: 0 	 Training Loss: 7.637697
Train Epoch: 0 	 Validation Loss: 7.047549
Train Epoch: 10 	 Training Loss: 4.903432
Train Epoch: 10 	 Training Loss: 6.643606
Train Epoch: 10 	 Validation Loss: 6.901440
Train Epoch: 10 	 Validation Loss: 4.564434
Train Epoch: 20 	 Training Loss: 4.775206
Train Epoch: 20 	 Validation Loss: 4.955416
Train Epoch: 20 	 Training Loss: 3.702398
Train Epoch: 20 	 Validation Loss: 3.474182
Train Epoch: 30 	 Training Loss: 3.805546
Train Epoch: 30 	 Training Loss: 3.088941
Train Epoch: 30 	 Validation Loss: 3.935893
Train Epoch: 30 	 Validation Loss: 2.919875
Train Epoch: 40 	 Training Loss: 2.745138
Train Epoch: 40 	 Validation Loss: 2.611828
Train Epoch: 40 	 Training Loss: 3.250153
Train Epoch: 40 	 Validation Loss: 3.347312
Train Epoch: 50 	 Training Loss: 2.910523
Train Epoch: 50 	 Validation Loss: 2.984673
Train Epoch: 50 	 Training Loss: 2.540927
Train Epoch: 50 	 Validation Loss: 2.431036
Train Epoch: 60 	 Training Loss: 2.693280
Train Epoch: 60 	 Validation Loss: 2.750867
Train Epoch: 60 	 Training Loss: 2.415195
Train Epoch: 60 	 Validation Loss: 2.321485
Train Epoch: 70 	 Training Loss: 2.549849
Train Epoch: 70 	 Validation Loss: 2.595107
Train Epoch: 70 	 Training Loss: 2.336187
Train Epoch: 70 	 Validation Loss: 2.254054
Train Epoch: 80 	 Training Loss: 2.452946
Train Epoch: 80 	 Validation Loss: 2.488741
Train Epoch: 80 	 Training Loss: 2.286092
Train Epoch: 80 	 Validation Loss: 2.212423
Train Epoch: 90 	 Training Loss: 2.386291
Train Epoch: 90 	 Validation Loss: 2.414609
Train Epoch: 90 	 Training Loss: 2.254321
Train Epoch: 90 	 Validation Loss: 2.186904
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 7.107355
Train Epoch: 0 	 Validation Loss: 5.440450
Train Epoch: 0 	 Training Loss: 10.497521
Train Epoch: 0 	 Validation Loss: 9.641051
Train Epoch: 10 	 Training Loss: 6.435355
Train Epoch: 10 	 Validation Loss: 5.957611
Train Epoch: 10 	 Training Loss: 4.597093
Train Epoch: 10 	 Validation Loss: 3.653202
Train Epoch: 20 	 Training Loss: 4.634203
Train Epoch: 20 	 Validation Loss: 4.321793
Train Epoch: 20 	 Training Loss: 3.500904
Train Epoch: 20 	 Validation Loss: 2.887032
Train Epoch: 30 	 Training Loss: 3.700971
Train Epoch: 30 	 Validation Loss: 3.475758
Train Epoch: 30 	 Training Loss: 2.943112
Train Epoch: 30 	 Validation Loss: 2.507936
Train Epoch: 40 	 Training Loss: 2.632018
Train Epoch: 40 	 Validation Loss: 2.304576
Train Epoch: 40 	 Training Loss: 3.167412
Train Epoch: 40 	 Validation Loss: 2.994255
Train Epoch: 50 	 Training Loss: 2.448308
Train Epoch: 50 	 Validation Loss: 2.190763
Train Epoch: 50 	 Training Loss: 2.841706
Train Epoch: 50 	 Validation Loss: 2.702298
Train Epoch: 60 	 Training Loss: 2.335950
Train Epoch: 60 	 Validation Loss: 2.126195
Train Epoch: 60 	 Training Loss: 2.633674
Train Epoch: 60 	 Validation Loss: 2.517428
Train Epoch: 70 	 Training Loss: 2.265859
Train Epoch: 70 	 Validation Loss: 2.090057
Train Epoch: 70 	 Training Loss: 2.496443
Train Epoch: 70 	 Validation Loss: 2.396735
Train Epoch: 80 	 Training Loss: 2.221752
Train Epoch: 80 	 Validation Loss: 2.070769
Train Epoch: 80 	 Training Loss: 2.403704
Train Epoch: 80 	 Validation Loss: 2.316131
Train Epoch: 90 	 Training Loss: 2.193981
Train Epoch: 90 	 Validation Loss: 2.061520
Train Epoch: 90 	 Training Loss: 2.339780
Train Epoch: 90 	 Validation Loss: 2.261261
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 6.601100
Train Epoch: 0 	 Training Loss: 10.087654
Train Epoch: 0 	 Validation Loss: 7.102323
Train Epoch: 0 	 Validation Loss: 9.646840
Train Epoch: 10 	 Training Loss: 6.200800
Train Epoch: 10 	 Validation Loss: 6.011994
Train Epoch: 10 	 Training Loss: 4.299057
Train Epoch: 10 	 Validation Loss: 4.691076
Train Epoch: 20 	 Training Loss: 4.479373
Train Epoch: 20 	 Validation Loss: 4.385454
Train Epoch: 20 	 Training Loss: 3.305677
Train Epoch: 20 	 Validation Loss: 3.618535
Train Epoch: 30 	 Training Loss: 3.590504
Train Epoch: 30 	 Validation Loss: 3.539503
Train Epoch: 30 	 Training Loss: 2.807049
Train Epoch: 30 	 Validation Loss: 3.064545
Train Epoch: 40 	 Training Loss: 3.084056
Train Epoch: 40 	 Validation Loss: 3.055227
Train Epoch: 40 	 Training Loss: 2.532654
Train Epoch: 40 	 Validation Loss: 2.750773
Train Epoch: 50 	 Training Loss: 2.775976
Train Epoch: 50 	 Validation Loss: 2.759717
Train Epoch: 50 	 Training Loss: 2.372959
Train Epoch: 50 	 Validation Loss: 2.562396
Train Epoch: 60 	 Training Loss: 2.579910
Train Epoch: 60 	 Validation Loss: 2.571283
Train Epoch: 60 	 Training Loss: 2.276922
Train Epoch: 60 	 Validation Loss: 2.445057
Train Epoch: 70 	 Training Loss: 2.451050
Train Epoch: 70 	 Validation Loss: 2.447314
Train Epoch: 70 	 Training Loss: 2.218210
Train Epoch: 70 	 Validation Loss: 2.370323
Train Epoch: 80 	 Training Loss: 2.364297
Train Epoch: 80 	 Validation Loss: 2.363842
Train Epoch: 80 	 Training Loss: 2.182163
Train Epoch: 80 	 Validation Loss: 2.322163
Train Epoch: 90 	 Training Loss: 2.304720
Train Epoch: 90 	 Validation Loss: 2.306563
Train Epoch: 90 	 Training Loss: 2.160142
Train Epoch: 90 	 Validation Loss: 2.291013
Using device: cpu
Using device: cpu
Beginning training ...
Beginning training ...
Train Epoch: 0 	 Training Loss: 6.913567
Train Epoch: 0 	 Validation Loss: 5.604788
Train Epoch: 0 	 Training Loss: 9.150590
Train Epoch: 0 	 Validation Loss: 10.287403
Train Epoch: 10 	 Training Loss: 4.558193
Train Epoch: 10 	 Validation Loss: 3.800746
Train Epoch: 10 	 Training Loss: 5.746400
Train Epoch: 10 	 Validation Loss: 6.523997
Train Epoch: 20 	 Training Loss: 3.517999
Train Epoch: 20 	 Validation Loss: 3.013859
Train Epoch: 20 	 Training Loss: 4.228071
Train Epoch: 20 	 Validation Loss: 4.798560
Train Epoch: 30 	 Training Loss: 2.982796
Train Epoch: 30 	 Training Loss: 3.441204
Train Epoch: 30 	 Validation Loss: 3.881981
Train Epoch: 30 	 Validation Loss: 2.617490
Train Epoch: 40 	 Training Loss: 2.681906
Train Epoch: 40 	 Validation Loss: 2.401266
Train Epoch: 40 	 Training Loss: 2.992979
Train Epoch: 40 	 Validation Loss: 3.347276
Train Epoch: 50 	 Training Loss: 2.503434
Train Epoch: 50 	 Validation Loss: 2.278263
Train Epoch: 50 	 Training Loss: 2.721372
Train Epoch: 50 	 Validation Loss: 3.015179
Train Epoch: 60 	 Training Loss: 2.394251
Train Epoch: 60 	 Validation Loss: 2.207284
Train Epoch: 60 	 Training Loss: 2.549845
Train Epoch: 60 	 Validation Loss: 2.799783
